Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
96.901,0.05535,-0.0468
97,0.05535,-0.0476
97.1,0.05505,-0.04795
97.2,0.0549,-0.0484
97.3,0.0546,-0.0482
97.4,0.0543,-0.049
97.499,0.05655,-0.04255
97.6,0.05325,-0.04905
97.7,0.0543,-0.05015
97.8,0.0531,-0.0491
97.9,0.0528,-0.0509
98,0.05355,-0.0509
98.101,0.04875,-0.0541
98.2,0.05235,-0.0514
98.3,0.05205,-0.0514
98.4,0.0519,-0.05195
98.5,0.05175,-0.05235
98.601,0.0513,-0.0525
98.7,0.0513,-0.05265
98.8,0.0507,-0.05335
98.9,0.0504,-0.0538
99,0.05025,-0.05385
99.101,0.04665,-0.05345
99.201,0.0465,-0.0534
99.301,0.04935,-0.05395
99.4,0.0489,-0.0538
99.5,0.0492,-0.05405
99.6,0.0486,-0.0537
99.7,0.0486,-0.0543
99.801,0.048,-0.05395
99.9,0.0507,-0.0517
100.001,0.04815,-0.0543
100.101,0.04695,-0.0541
100.2,0.04695,-0.0542
100.3,0.04695,-0.0541
100.4,0.0465,-0.05385
100.501,0.04575,-0.05045
100.6,0.0465,-0.05365
100.701,0.04515,-0.0501
100.801,0.04545,-0.0494
100.9,0.0456,-0.05365
101,0.04545,-0.0538
101.101,0.04515,-0.0486
101.2,0.0453,-0.05295
101.301,0.04485,-0.0476
101.4,0.0447,-0.0533
101.5,0.04485,-0.05255
101.6,0.0468,-0.0548
101.7,0.0447,-0.0526
101.8,0.0462,-0.0551
101.9,0.0447,-0.05155
102,0.0447,-0.05135
102.1,0.04425,-0.0513
102.201,0.0438,-0.04225
102.3,0.0447,-0.05025
102.4,0.0441,-0.05025
102.5,0.0441,-0.05
102.6,0.04455,-0.0495
102.7,0.0441,-0.0484
102.8,0.0438,-0.04825
102.9,0.04425,-0.04795
103,0.04395,-0.04745
103.1,0.04365,-0.04695
103.2,0.04365,-0.0465
103.301,0.04275,-0.0352
103.4,0.0435,-0.0451
103.499,0.04365,-0.0517
103.6,0.0432,-0.0436
103.7,0.0432,-0.0433
103.8,0.04305,-0.04275
103.9,0.0429,-0.04155
104,0.0435,-0.04995
104.101,0.0426,-0.04055
104.2,0.04245,-0.03965
104.3,0.04245,-0.03925
104.4,0.04245,-0.0384
104.499,0.04335,-0.0479
104.6,0.042,-0.03665
104.7,0.042,-0.03585
104.799,0.04275,-0.0459
104.9,0.042,-0.0349
105,0.04185,-0.0336
105.1,0.04185,-0.03285
105.2,0.0417,-0.0188
105.3,0.04155,-0.03055
105.401,0.04215,-0.01725
105.5,0.04155,-0.0283
105.6,0.04155,-0.028
105.7,0.04155,-0.0264
105.801,0.0423,-0.0135
105.9,0.0414,-0.0242
105.999,0.04125,-0.03675
106.1,0.0414,-0.023
106.2,0.0414,-0.0221
106.301,0.042,-0.0084
106.4,0.0414,-0.0204
106.5,0.0414,-0.01995
106.601,0.04215,-0.0051
106.7,0.04155,-0.0176
106.8,0.0414,-0.0165
106.9,0.0414,-0.0157
107.001,0.0414,-0.01455
107.1,0.04155,-0.01365
107.2,0.0417,-0.01245
107.3,0.04155,-0.0118
107.4,0.0417,-0.01035
107.499,0.04065,-0.0219
107.6,0.04155,-0.008
107.7,0.04065,-0.02
107.8,0.04155,-0.0059
107.9,0.04155,-0.00495
108,0.0408,-0.0175
108.1,0.0414,-0.0019
108.199,0.0408,-0.01515
108.299,0.04095,0.0126
108.4,0.0417,0.00135
108.501,0.04185,0.0026
108.6,0.04185,0.0038
108.7,0.0408,-0.0093
108.8,0.04185,0.00605
108.9,0.0417,0.0076
109.001,0.042,0.0184
109.101,0.042,0.01895
109.2,0.0417,0.00965
109.3,0.0417,0.0109
109.4,0.0417,0.0118
109.5,0.0417,0.0126
109.601,0.042,0.02215
109.7,0.0417,0.0146
109.8,0.04155,0.01555
109.9,0.04155,0.0164
110,0.0414,0.0173
110.101,0.042,0.0246
110.2,0.0414,0.0186
110.3,0.0414,0.0193
110.4,0.04155,0.01995
110.501,0.0414,0.02045
110.6,0.0414,0.0208
110.701,0.04155,0.0215
110.8,0.0411,0.01435
110.9,0.0414,0.02295
111,0.0414,0.0235
111.101,0.042,0.0278
111.201,0.042,0.0278
111.3,0.04155,0.02435
111.4,0.04155,0.0249
111.501,0.04185,0.028
111.601,0.0414,0.02565
111.7,0.0414,0.0259
111.801,0.0414,0.0263
111.9,0.04155,0.0264
112,0.0414,0.02695
112.1,0.0414,0.0271
112.2,0.0414,0.02715
112.3,0.04155,0.02715
112.4,0.0414,0.02735
112.5,0.0414,0.0275
112.6,0.0414,0.0273
112.701,0.0417,0.0252
112.801,0.0417,0.02475
112.9,0.04125,0.0273
113.001,0.0417,0.023
113.101,0.0417,0.0226
113.201,0.04155,0.0215
113.301,0.04155,0.02025
113.401,0.04155,0.02045
113.501,0.04155,0.01915
113.6,0.04125,0.02565
113.7,0.04125,0.02525
113.8,0.0411,0.0248
113.9,0.0411,0.02415
114,0.0411,0.02365
114.101,0.0411,0.02305
114.2,0.04065,0.02655
114.3,0.0411,0.0213
114.4,0.0411,0.02025
114.5,0.04095,0.02045
114.6,0.04095,0.01975
114.7,0.04095,0.01855
114.799,0.04065,0.02465
114.9,0.04095,0.0177
115,0.04095,0.01645
115.1,0.0408,0.01645
115.2,0.04095,0.0157
115.3,0.0408,0.0147
115.399,0.0405,0.02185
115.5,0.04095,0.0127
115.601,0.0423,0.00225
115.701,0.0408,0.01105
115.801,0.0435,0.0002
115.9,0.04095,0.0098
116.001,0.0426,-0.001
116.101,0.04095,0.00845
116.2,0.0408,0.00765
116.3,0.0408,0.007
116.4,0.04095,0.0055
116.501,0.0408,0.00465
116.6,0.04035,0.01425
116.7,0.0411,0.00325
116.8,0.0414,0.0025
116.9,0.0417,0.00155
117,0.04185,0.00015
117.1,0.04185,0.00015
117.2,0.04215,-0.0004
117.3,0.04185,-0.0014
117.4,0.04215,-0.0026
117.501,0.04215,-0.0034
117.6,0.04155,-0.00435
117.7,0.04185,-0.0058
117.8,0.04185,-0.0064
117.9,0.04155,-0.0079
118,0.042,-0.00865
118.101,0.04155,-0.009
118.2,0.04185,-0.0097
118.3,0.04185,-0.0113
118.401,0.0429,-0.02315
118.501,0.04275,-0.0245
118.6,0.042,-0.0128
118.7,0.0432,-0.02605
118.799,0.042,-0.00355
118.9,0.0411,-0.004
119,0.04215,-0.0162
119.1,0.042,-0.0173
119.2,0.04215,-0.0184
119.3,0.04215,-0.0186
119.4,0.04215,-0.0204
119.499,0.0411,-0.00975
119.599,0.04095,-0.0103
119.699,0.04095,-0.01175
119.8,0.04215,-0.0238
119.899,0.0414,-0.0129
120,0.04125,-0.01365
120.1,0.04245,-0.027
120.2,0.0426,-0.0277
120.301,0.04275,-0.0416
120.4,0.04305,-0.0299
120.5,0.0432,-0.03125
120.6,0.0438,-0.0317
120.701,0.0429,-0.04495
120.8,0.04365,-0.03455
120.9,0.04335,-0.03555
121.001,0.0429,-0.0471
121.1,0.0429,-0.0369
121.201,0.04305,-0.04915
121.3,0.04245,-0.03895
121.4,0.04215,-0.0402
121.5,0.0423,-0.04135
121.599,0.042,-0.0297
121.7,0.0423,-0.0431
121.801,0.04335,-0.0537
121.9,0.04215,-0.04495
122.001,0.0432,-0.05525
122.1,0.0423,-0.04665
122.201,0.04245,-0.0475
122.3,0.04215,-0.04865
122.4,0.042,-0.0496
122.5,0.04215,-0.04995
122.6,0.0423,-0.05095
122.7,0.0423,-0.05185
122.801,0.04215,-0.06015
122.901,0.042,-0.06105
123,0.04245,-0.05395
123.1,0.0417,-0.04495
123.2,0.0426,-0.0558
123.3,0.04275,-0.05595
123.4,0.04275,-0.0571
123.5,0.04275,-0.0574
123.6,0.0426,-0.0583
123.7,0.04245,-0.0587
123.8,0.0423,-0.0594
123.9,0.04215,-0.0606
124,0.042,-0.06135
124.101,0.0387,-0.06745
124.2,0.04155,-0.06275
124.301,0.03795,-0.0685
124.4,0.04095,-0.0636
124.5,0.0408,-0.064
124.6,0.0405,-0.0653
124.7,0.04005,-0.0655
124.8,0.03975,-0.066
124.9,0.0396,-0.0663
125,0.03915,-0.0671
125.1,0.03915,-0.0675
125.201,0.03525,-0.07025
125.301,0.0348,-0.0705
125.401,0.0345,-0.07055
125.5,0.0378,-0.0697
125.6,0.03735,-0.0699
125.701,0.0342,-0.07055
125.801,0.03375,-0.0706
125.901,0.0363,-0.0711
126,0.03315,-0.0658
126.1,0.03555,-0.07175
126.2,0.03525,-0.07145
126.301,0.033,-0.07005
126.4,0.03495,-0.0724
126.501,0.0345,-0.07245
126.6,0.03435,-0.07245
126.701,0.03405,-0.0721
126.8,0.0339,-0.07235
126.9,0.0336,-0.0723
127,0.03345,-0.07225
127.1,0.036,-0.07265
127.2,0.033,-0.0726
127.3,0.03225,-0.0676
127.401,0.0321,-0.067
127.5,0.0324,-0.0722
127.6,0.03225,-0.07235
127.7,0.03225,-0.0656
127.801,0.03195,-0.0643
127.901,0.0318,-0.06365
128,0.03225,-0.0708
128.1,0.0321,-0.0705
128.201,0.03135,-0.0616
128.3,0.03195,-0.06995
128.4,0.03225,-0.0697
128.5,0.0321,-0.0692
128.6,0.03165,-0.06875
128.7,0.03165,-0.068
128.799,0.03195,-0.0741
128.899,0.03195,-0.07405
129,0.03135,-0.06605
129.099,0.0315,-0.07335
129.2,0.0312,-0.06485
129.301,0.0306,-0.05315
129.4,0.0309,-0.06355
129.5,0.03075,-0.063
129.6,0.0306,-0.062
129.7,0.03045,-0.0614
129.8,0.0306,-0.06115
129.9,0.03045,-0.05995
130.001,0.03045,-0.0466
130.1,0.0303,-0.0588
130.2,0.0303,-0.0585
130.3,0.03015,-0.0579
130.401,0.0303,-0.0312
130.5,0.03015,-0.0564
130.6,0.03,-0.05515
130.701,0.0306,-0.0418
130.8,0.0306,-0.041
130.9,0.03,-0.0522
131.001,0.03075,-0.0391
131.1,0.03,-0.0507
131.2,,-0.0233
131.3,0.02975,-0.04915
131.4,0.02975,-0.04825
131.501,0.0307,-0.03475
131.6,0.03,-0.0473
131.7,0.02975,-0.04615
131.801,0.0307,-0.03205
131.9,0.0301,-0.0451
132.001,0.03045,-0.03035
132.101,0.03065,-0.0293
132.2,0.03005,-0.04265
132.3,0.0301,-0.04165
132.4,0.0301,-0.04035
132.501,0.031,-0.02585
132.6,0.0302,-0.0392
132.7,0.03005,-0.0235
132.801,0.03095,-0.02245
132.9,0.0301,-0.03645
133,0.0294,-0.04895
133.1,0.03005,-0.0342
133.2,0.0301,-0.0336
133.3,0.0301,-0.03225
133.4,0.0301,-0.0181
133.5,0.03025,-0.0302
133.6,0.03045,-0.0293
133.7,0.03045,-0.02805
133.8,0.03045,-0.0277
133.901,0.03085,-0.01485
134.001,0.0308,-0.01405
134.1,0.0305,-0.0247
134.2,0.03045,-0.0237
134.301,0.03035,-0.0229
134.4,0.0296,-0.0358
134.5,0.0304,-0.02145
134.6,0.02955,-0.034
134.7,0.0305,-0.0205
134.801,0.0307,-0.01085
134.901,0.0308,-0.01045
135,0.0305,-0.0184
135.1,0.03045,-0.0173
135.2,0.0301,-0.0283
135.3,0.0304,-0.0163
135.4,0.0303,-0.01575
135.5,0.03035,-0.0154
135.6,0.03035,-0.01515
135.699,0.02995,-0.0246
135.8,0.0303,-0.01435
135.9,0.0303,-0.00835
136,0.03035,-0.0138
136.1,0.03035,-0.01335
136.201,0.0304,-0.01295
136.3,0.03035,-0.01275
136.4,0.0304,-0.01235
136.501,0.03095,-0.00815
136.6,0.03045,-0.01205
136.701,0.03045,-0.012
136.8,0.0305,-0.01205
136.9,0.03045,-0.0116
137.001,0.03085,-0.0089
137.1,0.03045,-0.01155
137.2,0.0304,-0.01135
137.3,0.03035,-0.0116
137.401,0.0303,-0.0114
137.5,0.0304,-0.0112
137.6,0.0305,-0.0113
137.7,0.0305,-0.01145
137.801,0.0309,-0.0117
137.9,0.03055,-0.01165
138,0.03,-0.01505
138.1,0.0305,-0.01205
138.2,0.03045,-0.0122
138.3,0.0304,-0.01255
138.401,0.03075,-0.0159
138.5,0.0304,-0.01325
138.6,0.03045,-0.0136
138.7,0.0305,-0.014
138.801,0.0308,-0.0203
138.9,0.0305,-0.01505
139,0.03045,-0.0157
139.1,0.03045,-0.01635
139.2,0.0304,-0.02425
139.3,0.0304,-0.01795
139.4,0.0304,-0.01865
139.501,0.0308,-0.02725
139.6,0.03045,-0.03895
139.7,0.03045,-0.02165
139.8,0.0304,-0.02285
139.901,0.03085,-0.03275
140,0.03045,-0.0252
140.1,0.03045,-0.0261
140.2,0.03045,-0.0265
140.299,0.03005,-0.02065
140.4,0.03045,-0.0291
140.5,0.03045,-0.0303
140.6,0.0305,-0.0316
140.701,0.0321,-0.04325
140.8,0.03055,-0.03455
140.901,0.0307,-0.03565
141,0.0306,-0.0371
141.101,0.03205,-0.04905
141.2,0.0334,-0.0618
141.3,0.0306,-0.0413
141.4,0.0308,-0.0425
141.5,0.0311,-0.0436
141.599,0.0301,-0.03485
141.7,0.0314,-0.04645
141.8,0.03175,-0.0477
141.901,0.03285,-0.0606
142,0.0326,-0.0514
142.101,0.03285,-0.0642
142.201,0.0316,-0.06525
142.3,0.03175,-0.056
142.399,0.0303,-0.04535
142.5,0.0306,-0.04755
142.6,0.0322,-0.0604
142.7,0.03235,-0.0619
142.8,0.03235,-0.06245
142.901,0.0323,-0.0637
143,0.0323,-0.0663
143.101,0.03425,-0.0799
143.2,0.0324,-0.06945
143.301,0.0326,-0.07025
143.4,0.03275,-0.07155
143.501,0.0327,-0.0735
143.6,0.03275,-0.0745
143.7,0.03275,-0.07675
143.799,0.0319,-0.0659
143.9,0.03325,-0.0794
144,0.0336,-0.0812
144.1,0.0339,-0.08245
144.201,0.0337,-0.09635
144.3,0.03455,-0.0861
144.4,0.03245,-0.07515
144.5,0.0338,-0.0899
144.6,0.0336,-0.0907
144.699,0.03265,-0.07965
144.8,0.03325,-0.0942
144.9,0.03325,-0.0957
145,0.03325,-0.09725
145.1,0.0332,-0.09895
145.201,0.03415,
145.3,0.0332,-0.1032
145.4,0.0333,-0.1029
145.5,0.0333,-0.10425
145.601,0.0338,-0.1146
145.7,0.0333,-0.10755
145.8,0.0333,-0.10845
145.899,0.0328,-0.0996
146,0.03355,-0.11145
146.099,0.0328,-0.102
146.2,0.03385,-0.11325
146.299,0.03275,-0.105
146.4,0.03385,-0.11535
146.501,0.03365,-0.117
146.6,0.0336,-0.11805
146.7,0.0335,-0.11925
146.8,0.0334,-0.1203
146.901,0.0302,-0.1269
147.001,0.0298,-0.12765
147.1,0.0326,-0.123
147.201,0.029,-0.1293
147.3,0.03195,-0.12495
147.4,0.03165,-0.126
147.501,0.0277,-0.13065
147.601,0.0274,-0.13155
147.7,0.0307,-0.12915
147.8,0.0306,-0.12975
147.9,0.03035,-0.1308
148,0.02995,-0.13185
148.101,0.02945,-0.1326
148.2,0.029,-0.13275
148.3,0.02875,-0.13335
148.401,0.0254,-0.1338
148.501,0.0279,-0.1347
148.6,0.0274,-0.13545
148.7,0.0272,-0.1188
148.8,0.027,-0.1368
148.9,0.0267,-0.13695
148.999,0.03005,-0.1353
149.1,0.02975,-0.13605
149.2,0.02585,-0.1383
149.301,0.0241,-0.13545
149.401,0.024,-0.13515
149.5,0.025,-0.13875
149.601,0.02435,-0.13485
149.7,0.0248,-0.1398
149.801,0.0239,-0.1344
149.9,0.0243,-0.14025
150,0.0242,-0.14025
150.1,0.02425,-0.1401
150.201,0.0237,-0.1338
150.3,0.02385,-0.14085
150.4,0.02375,-0.141
150.5,0.024,-0.1092
150.6,0.02405,-0.14085
150.7,0.02375,-0.14085
150.799,0.0245,-0.14535
150.899,0.02435,-0.1452
151,0.02375,-0.14055
151.099,0.02405,-0.14595
151.2,0.0236,-0.1401
151.3,0.0236,-0.14025
151.4,0.0233,-0.1398
151.501,0.02255,-0.12885
151.6,0.0232,-0.13875
151.7,0.023,-0.13875
151.8,0.0228,-0.1383
151.901,0.02245,-0.12675
152,0.0226,-0.13725
152.1,0.02245,-0.1371
152.199,0.02315,-0.147
152.3,0.02325,-0.14655
152.4,0.02225,-0.1359
152.5,0.0222,-0.13515
152.6,0.0223,-0.1356
152.699,0.0228,-0.1455
152.8,0.0222,-0.1347
152.901,0.022,-0.1338
153,0.02195,-0.1074
153.1,0.0221,-0.1329
153.2,0.0219,-0.13185
153.299,0.0221,-0.1437
153.4,0.022,-0.13065
153.501,0.02265,-0.1179
153.6,0.0219,-0.1296
153.699,0.02185,-0.14205
153.801,0.0228,-0.1164
153.9,0.0219,-0.12855
153.999,0.02165,-0.1407
154.1,0.0221,-0.1281
154.2,0.0221,-0.12735
154.299,0.0216,-0.13905
154.399,0.02175,-0.1383
154.5,0.0222,-0.1254
154.6,0.02225,-0.12435
154.7,0.02235,-0.12435
154.799,0.02155,-0.13635
154.899,0.02155,-0.1359
155,0.0225,-0.12255
155.101,0.02325,-0.10755
155.201,0.02315,-0.1071
155.299,0.0218,-0.13425
155.399,0.02175,-0.13425
155.5,0.02225,-0.09015
155.6,0.02235,-0.1188
155.7,0.0224,-0.11835
155.8,0.022,-0.1317
155.9,0.0228,-0.1167
156,0.0229,-0.11595
156.099,0.0221,-0.12975
156.2,0.0229,-0.1149
156.3,0.02285,-0.1143
156.401,0.0232,-0.1032
156.501,0.02315,-0.1029
156.6,0.0228,-0.11295
156.7,0.0228,-0.1125
156.8,0.0229,-0.11205
156.9,0.02295,-0.1119
157,0.0229,-0.1113
157.1,0.0229,-0.111
157.201,0.0233,-0.1029
157.3,0.02295,-0.1104
157.401,0.02335,-0.10335
157.5,0.02285,-0.1098
157.599,0.02255,-0.12
157.7,0.0228,-0.10995
157.8,0.02285,-0.10995
157.9,0.0229,-0.10995
158,0.0229,-0.10965
158.101,0.02345,-0.10485
158.201,0.02345,-0.10515
158.3,0.023,-0.1101
158.4,0.023,-0.11025
158.499,0.0225,-0.1173
158.6,0.0225,-0.11715
158.7,0.02315,-0.1107
158.8,0.0232,-0.11115
158.899,0.02255,-0.11745
159,0.02315,-0.1116
159.1,0.0231,-0.1119
159.2,0.02305,-0.11235
159.301,0.02355,-0.11145
159.401,0.02355,-0.11205
159.5,0.02325,-0.11355
159.601,0.02365,-0.11385
159.701,0.0236,-0.11475
159.801,0.0236,-0.11565
159.9,0.0232,-0.11535
160,0.02325,-0.1161
160.1,0.02315,-0.11685
160.2,0.0232,-0.11745
160.3,0.0232,-0.11835
160.4,0.02325,-0.11925
160.5,0.02325,-0.12
160.6,0.02325,-0.12075
160.7,0.02325,-0.1215
160.8,0.02325,-0.12255
160.9,0.02325,-0.12345
161,0.02325,-0.1245
161.1,0.02325,-0.12555
161.201,0.02365,-0.1338
161.3,0.02325,-0.12795
161.4,0.02325,-0.12915
161.5,0.02325,-0.13065
161.599,0.02295,-0.12765
161.7,0.02325,-0.13365
161.801,0.0237,-0.14325
161.9,0.0233,-0.1359
162,0.02325,-0.1374
162.1,0.0233,-0.1392
162.199,0.02285,-0.1338
162.3,0.02335,-0.1416
162.4,0.0233,-0.144
162.5,0.0234,-0.14595
162.601,0.0244,-0.1572
162.7,0.02345,-0.14835
162.801,0.0254,-0.16095
162.901,0.0234,-0.15225
163,0.0235,-0.1533
163.1,0.02355,-0.156
163.201,0.0254,-0.16755
163.3,0.02355,-0.15855
163.4,0.02375,-0.16065
163.5,0.02375,-0.16305
163.601,0.0252,-0.1755
163.7,0.02425,-0.16605
163.8,0.02495,-0.16845
163.9,0.0247,-0.1695
164,0.02505,-0.1716
164.1,0.0251,-0.17385
164.2,0.02475,-0.17505
164.3,0.0246,-0.17685
164.401,0.026,-0.19035
164.5,0.0251,-0.1821
164.6,0.0249,-0.18315
164.701,0.026,-0.1968
164.8,0.025,-0.1866
164.9,0.0252,-0.1884
165.001,0.02635,-0.20235
165.1,0.0255,-0.19155
165.201,0.0264,-0.2067
165.301,0.0267,-0.20865
165.4,0.02555,-0.1974
165.499,0.0243,-0.1887
165.599,0.02435,-0.19065
165.7,0.02565,-0.20385
165.8,0.0257,-0.20565
165.9,0.02575,-0.2073
166.001,0.0257,-0.2094
166.1,0.02575,-0.2115
166.2,0.0258,-0.21315
166.3,0.026,-0.21465
166.4,0.0261,-0.21765
166.501,0.0263,-0.2316
166.6,0.02725,-0.22095
166.7,0.02715,-0.22365
166.8,0.02725,-0.225
166.901,0.0267,-0.23805
167,0.027,-0.2289
167.099,0.0255,-0.21825
167.2,0.0262,-0.23325
167.3,0.02595,-0.23505
167.401,0.027,-0.24705
167.5,0.02595,-0.23865
167.6,0.0259,-0.2403
167.7,0.0259,-0.2424
167.801,0.0276,-0.25305
167.9,0.02595,-0.246
168.001,0.0276,-0.2559
168.1,0.0261,-0.24915
168.201,0.02455,-0.2658
168.3,0.0263,-0.2529
168.399,0.02605,-0.24375
168.5,0.0257,-0.2463
168.6,0.02665,-0.25815
168.701,0.0263,-0.26745
168.8,0.02675,-0.26175
168.9,0.02695,-0.2634
169.001,0.02525,-0.27225
169.101,0.02515,-0.27345
169.2,0.0271,-0.2679
169.3,0.02695,-0.26925
169.401,0.0243,-0.2778
169.5,0.0267,-0.2727
169.601,0.0237,-0.2805
169.701,0.0234,-0.282
169.801,0.0263,-0.27765
169.9,0.026,-0.27885
170,0.02645,-0.273
170.1,0.02545,-0.2823
170.2,0.02505,-0.2838
170.301,0.02135,-0.2895
170.401,0.0246,-0.28665
170.501,0.02435,-0.28845
170.6,0.02405,-0.28965
170.7,0.0238,-0.291
170.801,0.01985,-0.29535
170.901,0.0196,-0.2958
171,0.02305,-0.2955
171.1,0.02265,-0.297
171.201,0.019,-0.2985
171.3,0.0218,-0.29985
171.4,0.0249,-0.29625
171.5,0.0209,
171.601,0.02095,-0.303
171.7,0.0206,-0.3035
171.801,0.018,-0.303
171.9,0.02005,-0.306
172,0.0198,-0.3075
172.1,0.0194,-0.308
172.201,0.0177,-0.306
172.3,0.01915,-0.3095
172.4,0.01875,-0.311
172.5,0.02175,-0.3115
172.6,0.01845,-0.3125
172.7,0.01825,-0.3135
172.8,0.0179,-0.3145
172.9,0.01795,-0.315
173.001,0.0178,-0.316
173.1,0.0175,-0.317
173.199,0.0197,-0.32
173.3,0.01735,-0.3185
173.4,0.01705,-0.3195
173.501,0.01695,-0.3125
173.6,0.0173,-0.321
173.7,0.01695,-0.3215
173.8,0.01675,-0.3225
173.899,0.01795,-0.327
174,0.0173,-0.324
174.1,0.01705,-0.3245
174.2,0.0167,-0.325
174.3,0.0168,-0.3265
174.4,0.01695,-0.326
174.5,0.0167,-0.3265
174.601,0.0158,-0.317
174.701,0.01575,-0.317
174.8,0.01655,-0.328
174.9,0.0163,-0.3285
175.001,0.01565,-0.318
175.101,0.0163,-0.329
175.2,0.01605,-0.3295
175.3,0.01585,-0.33
175.401,0.01565,-0.3185
175.5,0.0158,-0.331
175.6,0.01565,-0.331
175.7,0.0155,-0.3315
175.8,0.01545,-0.332
175.899,0.0162,-0.3425
176,0.0155,-0.3325
176.101,0.01555,-0.3205
176.2,0.01525,-0.333
176.3,0.0153,-0.334
176.401,0.01525,-0.3335
176.5,0.01525,-0.334
176.6,0.01535,-0.334
176.7,0.0153,-0.3345
176.801,0.0159,-0.3225
176.9,0.0153,-0.3345
177.001,0.01595,-0.3225
177.1,0.01515,-0.335
177.2,0.0152,-0.3355
177.301,0.0161,-0.323
177.4,0.01525,-0.3365
177.5,0.01525,-0.3365
177.6,0.0153,-0.3365
177.701,0.01605,-0.3235
177.801,0.0161,-0.323
177.901,0.01615,-0.323
178.001,0.01615,-0.323
178.101,0.0163,-0.3235
178.201,0.01645,-0.3235
178.3,0.0157,-0.3385
178.401,0.01665,-0.324
178.501,0.01585,-0.339
178.6,0.0159,-0.339
178.7,0.0159,-0.339
178.8,0.01585,-0.339
178.901,0.0166,-0.325
179.001,0.01575,-0.339
179.1,0.0158,-0.3395
179.201,0.0166,-0.326
179.3,0.01595,-0.339
179.4,0.0161,-0.339
179.5,0.0162,-0.3395
179.599,0.01525,-0.3545
179.699,0.01545,-0.354
179.799,0.01555,-0.354
179.9,0.0163,-0.3405
180,0.0163,-0.3405
180.1,0.01625,-0.341
180.201,0.0162,-0.3415
180.3,0.01625,-0.342
180.4,0.0162,-0.3425
180.5,0.0154,-0.3555
180.6,0.0163,-0.3435
180.7,0.01575,-0.344
180.8,0.01635,-0.3445
180.9,0.01635,-0.345
181,0.01635,-0.3455
181.101,0.01635,-0.3465
181.2,0.0163,-0.3465
181.3,0.01635,-0.3475
181.401,0.0169,-0.342
181.5,0.0163,-0.3495
181.601,0.01695,-0.3435
181.701,0.0169,-0.345
181.8,0.01635,-0.352
181.901,0.01695,-0.347
182.001,0.0164,-0.3535
182.1,0.0164,-0.3545
182.2,0.01645,-0.3555
182.3,0.01645,-0.3565
182.4,0.0165,-0.3575
182.5,0.0165,-0.358
182.6,0.01655,-0.3595
182.7,0.01665,-0.3605
182.799,0.016,-0.3675
182.9,0.016,-0.3685
183,0.0167,-0.3635
183.101,0.01665,-0.3645
183.2,0.0166,-0.3655
183.301,0.01705,-0.365
183.401,0.0171,-0.367
183.5,0.01665,-0.369
183.6,0.0167,-0.3705
183.7,0.0168,-0.372
183.801,0.01715,-0.3735
183.9,0.01685,-0.3745
184,0.0168,-0.376
184.101,0.01675,-0.3775
184.2,0.01675,-0.3785
184.3,0.01675,-0.3805
184.401,0.0171,-0.3845
184.5,0.0168,-0.3835
184.6,0.0168,-0.385
184.7,0.0168,-0.3865
184.8,0.0168,-0.3885
184.9,0.01685,-0.39
185,0.01685,-0.3915
185.1,0.0169,-0.3935
185.201,0.01715,-0.401
185.3,0.01685,-0.397
185.399,0.01645,-0.3975
185.5,0.01685,-0.401
185.6,0.01685,-0.403
185.701,0.01725,-0.4125
185.8,0.01685,-0.407
185.9,0.01685,-0.4095
186,0.0169,-0.4115
186.1,0.01685,-0.4145
186.2,0.0169,-0.416
186.299,0.01655,-0.412
186.401,0.01735,-0.4295
186.5,0.01655,-0.416
186.601,0.01695,-0.4245
186.7,0.01695,-0.4265
186.801,0.01775,-0.439
186.901,0.01695,-0.4315
187,0.01695,-0.435
187.1,0.01695,-0.436
187.201,0.0171,-0.439
187.3,0.01715,-0.442
187.401,0.01875,-0.4545
187.5,0.01705,-0.4475
187.6,0.0172,-0.4495
187.7,0.01725,-0.4515
187.8,0.0172,-0.4545
187.9,0.01725,-0.4565
188,0.01745,-0.4585
188.101,0.0187,-0.4735
188.201,0.0188,-0.4755
188.301,0.0191,-0.478
188.4,0.01815,-0.469
188.5,0.019,-0.473
188.6,0.0188,-0.474
188.699,0.017,-0.4665
188.8,0.0186,-0.4805
188.9,0.01855,-0.4825
188.999,0.01695,-0.4745
189.1,0.01855,-0.4885
189.2,0.0185,-0.491
189.3,0.01865,-0.4935
189.399,0.0174,-0.496
189.5,0.0192,-0.499
189.6,0.01905,-0.5015
189.7,0.0192,-0.504
189.8,0.0194,-0.5075
189.9,0.01935,-0.51
190,0.01935,-0.5125
190.1,0.0194,-0.516
190.199,0.01825,-0.508
190.299,0.01845,-0.511
190.399,0.0185,-0.513
190.499,0.01865,-0.516
190.6,0.0197,-0.5305
190.699,0.0187,-0.5205
190.799,0.01895,-0.524
190.9,0.0206,-0.5395
190.999,0.01915,-0.5295
191.1,0.0211,-0.545
191.2,0.0213,-0.548
191.301,0.0204,-0.5635
191.4,0.0209,-0.555
191.5,0.02055,-0.558
191.6,0.0203,-0.5605
191.701,0.02075,-0.574
191.8,0.0199,-0.567
191.9,0.01995,-0.569
192,0.02,-0.572
192.101,0.02145,-0.584
192.2,0.02005,-0.5775
192.299,0.0209,-0.5685
192.4,0.0202,-0.584
192.5,0.0203,-0.5865
192.6,0.0203,-0.5895
192.699,0.02015,-0.581
192.8,0.02055,-0.5945
