Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
374.4,-0.0125,0.547
374.499,-0.0125,0.5485
374.599,-0.0125,0.547
374.7,-0.0125,0.547
374.8,-0.0125,0.547
374.9,-0.0125,0.547
375.001,-0.013,0.546
375.1,-0.0125,0.546
375.201,-0.013,0.545
375.3,-0.013,0.545
375.401,-0.013,0.545
375.5,-0.0125,0.545
375.6,-0.0125,0.545
375.7,-0.0125,0.545
375.8,-0.0125,0.5445
375.901,-0.013,0.544
376,-0.013,0.5445
376.1,-0.0125,0.544
376.2,-0.013,0.544
376.3,-0.013,0.544
376.4,-0.0125,0.5435
376.5,-0.013,0.5435
376.6,-0.013,0.543
376.7,-0.013,0.543
376.8,-0.013,0.543
376.9,-0.013,0.543
376.999,-0.013,0.543
377.1,-0.013,0.543
377.2,-0.013,0.543
377.3,-0.013,0.543
377.4,-0.013,0.543
377.5,-0.013,0.5425
377.6,-0.013,0.5425
377.7,-0.013,0.5425
377.801,-0.0135,0.5425
377.901,-0.013,0.542
378.001,-0.0135,0.542
378.1,-0.013,0.541
378.2,-0.013,0.541
378.3,-0.013,0.5405
378.4,-0.013,0.54
378.5,-0.013,0.54
378.6,-0.013,0.5395
378.7,-0.013,0.539
378.8,-0.0135,0.539
378.901,-0.014,0.5395
379.001,-0.014,0.5395
379.1,-0.013,0.5385
379.201,-0.014,0.539
379.3,-0.0135,0.5375
379.4,-0.0135,0.537
379.5,-0.0135,0.5365
379.599,-0.013,0.535
379.7,-0.0135,0.535
379.799,-0.013,0.5345
379.9,-0.0135,0.534
380,-0.0135,0.534
380.1,-0.0135,0.534
380.2,-0.014,0.5335
380.3,-0.014,0.5335
380.4,-0.014,0.5335
380.499,-0.013,0.533
380.6,-0.014,0.534
380.7,-0.0145,0.534
380.799,-0.0135,0.533
380.899,-0.0145,0.534
381,-0.0145,0.5335
381.101,-0.0155,0.5355
381.201,-0.016,0.5355
381.3,-0.0145,0.533
381.4,-0.015,0.533
381.5,-0.015,0.5325
381.6,-0.015,0.5325
381.699,-0.014,0.531
381.8,-0.016,0.536
381.9,-0.0155,0.5315
382,-0.015,0.5315
382.1,-0.0155,0.531
382.2,-0.0155,0.531
382.3,-0.0155,0.5305
382.401,-0.016,0.5325
382.5,-0.0155,0.5305
382.601,-0.016,0.5325
382.701,-0.016,0.533
382.8,-0.0155,0.531
382.9,-0.0155,0.5315
383,-0.016,0.5315
383.099,-0.0145,0.5295
383.2,-0.016,0.5315
383.3,-0.016,0.5315
383.401,-0.0155,0.533
383.501,-0.016,0.533
383.6,-0.016,0.531
383.7,-0.016,0.531
383.8,-0.016,0.531
383.9,-0.016,0.531
384.001,-0.0155,0.5335
384.1,-0.016,0.531
384.201,-0.0155,0.533
384.3,-0.016,0.5335
384.4,-0.016,0.5305
384.5,-0.016,0.5305
384.599,-0.016,0.5295
384.7,-0.016,0.529
384.801,-0.0155,0.531
384.9,-0.016,0.528
385.001,-0.0155,0.53
385.1,-0.016,0.5275
385.201,-0.0155,0.5295
385.3,-0.016,0.5275
385.4,-0.016,0.528
385.5,-0.016,0.528
385.6,-0.0155,0.528
385.7,-0.016,0.528
385.8,-0.016,0.528
385.9,-0.016,0.5275
386,-0.0155,0.527
386.1,-0.016,0.527
386.199,-0.016,0.5245
386.3,-0.016,0.5265
386.401,-0.0155,0.5285
386.5,-0.016,0.526
386.599,-0.016,0.523
386.7,-0.016,0.525
386.8,-0.0155,0.525
386.9,-0.0155,0.525
387.001,-0.015,0.5275
387.1,-0.0155,0.5245
387.2,-0.0155,0.5245
387.3,-0.0155,0.5245
387.399,-0.016,0.5215
387.5,-0.0155,0.524
387.6,-0.0155,0.5235
387.7,-0.0155,0.5235
387.801,-0.015,0.526
387.9,-0.015,0.526
388,-0.0155,0.523
388.1,-0.015,0.523
388.2,-0.0155,0.523
388.299,-0.016,0.5205
388.4,-0.015,0.523
388.5,-0.0155,0.523
388.599,-0.016,0.5205
388.7,-0.0155,0.523
388.8,-0.0155,0.523
388.9,-0.0155,0.523
389,-0.0155,0.523
389.1,-0.0155,0.523
389.2,-0.0155,0.5225
389.301,-0.015,0.525
389.4,-0.0155,0.523
389.501,-0.015,0.525
389.6,-0.0155,0.523
389.699,-0.016,0.52
389.799,-0.016,0.52
389.899,-0.0155,0.52
390,-0.015,0.525
390.1,-0.015,0.523
390.199,-0.015,0.523
390.3,-0.015,0.523
390.4,-0.015,0.523
390.5,-0.015,0.5235
390.601,-0.015,0.5255
390.7,-0.0155,0.5235
390.801,-0.015,0.5255
390.901,-0.015,0.5255
391,-0.0155,0.5235
391.1,-0.0155,0.5235
391.201,-0.015,0.5245
391.301,-0.015,0.5245
391.4,-0.015,0.522
391.5,-0.0155,0.522
391.599,-0.0155,0.523
391.7,-0.015,0.521
391.8,-0.015,0.5205
391.901,-0.0145,0.5215
392,-0.015,0.52
392.1,-0.015,0.5195
392.2,-0.015,0.519
392.299,-0.0155,0.517
392.399,-0.0155,0.5165
392.5,-0.015,0.518
392.6,-0.015,0.518
392.7,-0.015,0.517
392.799,-0.0155,0.515
392.9,-0.015,0.5165
393.001,-0.0145,0.517
393.1,-0.015,0.5155
393.201,-0.0145,0.5165
393.3,-0.015,0.5145
393.4,-0.015,0.5145
393.5,-0.015,0.514
393.6,-0.015,0.5135
393.7,-0.0145,0.513
393.8,-0.015,0.5125
393.9,-0.015,0.512
394,-0.015,0.5115
394.101,-0.0145,0.512
394.201,-0.0145,0.5115
394.301,-0.0145,0.511
394.4,-0.015,0.51
394.5,-0.0145,0.51
394.601,-0.0145,0.5105
394.701,-0.0145,0.5105
394.8,-0.0145,0.51
394.9,-0.0145,0.5105
395.001,-0.0145,0.511
395.1,-0.0145,0.51
395.201,-0.0145,0.51
395.301,-0.0145,0.51
395.4,-0.0145,0.509
395.5,-0.0145,0.5085
395.6,-0.0145,0.508
395.699,-0.0145,0.5075
395.8,-0.0145,0.507
395.9,-0.0145,0.5065
396,-0.0145,0.506
396.101,-0.0145,0.5055
396.2,-0.0145,0.505
396.299,-0.0145,0.504
396.4,-0.0145,0.5045
396.5,-0.0145,0.5045
396.6,-0.0145,0.504
396.7,-0.0145,0.504
396.8,-0.0145,0.504
396.9,-0.0145,0.504
397,-0.0145,0.504
397.1,-0.0145,0.5035
397.2,-0.0145,0.503
397.3,-0.0145,0.502
397.401,-0.014,0.501
397.499,-0.0145,0.501
397.6,-0.0145,0.5005
397.7,-0.0145,0.4995
397.8,-0.0145,0.499
397.9,-0.0145,0.499
398,-0.0145,0.499
398.1,-0.0145,0.499
398.2,-0.0145,0.4985
398.3,-0.0145,0.4965
398.401,-0.014,0.4975
398.5,-0.014,0.498
398.6,-0.0145,0.498
398.701,-0.014,0.4965
398.8,-0.014,0.4975
398.9,-0.014,0.497
399,-0.014,0.4965
399.1,-0.014,0.4965
399.199,-0.0145,0.497
399.299,-0.0145,0.4965
399.4,-0.014,0.4955
399.5,-0.0135,0.4935
399.6,-0.014,0.4955
399.699,-0.0145,0.4955
399.8,-0.014,0.494
399.9,-0.014,0.4925
400,-0.014,0.4935
400.1,-0.014,0.494
400.2,-0.014,0.4935
400.3,-0.014,0.492
400.399,-0.014,0.492
400.5,-0.014,0.4915
400.6,-0.014,0.4915
400.7,-0.014,0.491
400.8,-0.014,0.49
400.9,-0.014,0.49
400.999,-0.0135,0.4895
401.1,-0.014,0.489
401.2,-0.0135,0.486
401.3,-0.0135,0.4875
401.4,-0.0135,0.487
401.5,-0.0135,0.4865
401.6,-0.0135,0.486
401.7,-0.0135,0.4855
401.8,-0.014,0.485
401.899,-0.014,0.4855
402,-0.0135,0.4845
402.099,-0.014,0.4855
402.2,-0.013,0.48
402.299,-0.014,0.485
402.4,-0.0135,0.4835
402.5,-0.0135,0.483
402.601,-0.013,0.481
402.7,-0.0135,0.4825
402.8,-0.0135,0.482
402.9,-0.0135,0.4815
403,-0.0135,0.4815
403.099,-0.014,0.483
403.2,-0.0145,0.4805
403.299,-0.0135,0.4815
403.4,-0.013,0.479
403.499,-0.0135,0.4805
403.6,-0.013,0.478
403.7,-0.0135,0.4775
403.8,-0.013,0.477
403.901,-0.013,0.4745
404,-0.0135,0.474
404.1,-0.013,0.475
404.2,-0.013,0.4745
404.301,-0.0135,0.4715
404.4,-0.013,0.4735
404.5,-0.013,0.473
404.6,-0.013,0.4725
404.7,-0.013,0.4725
404.8,-0.013,0.4725
404.901,-0.0135,0.47
405,-0.0135,0.472
405.1,-0.013,0.4715
405.2,-0.0135,0.4685
405.3,-0.0135,0.4705
405.4,-0.0135,0.47
405.501,-0.0135,0.4675
405.6,-0.0135,0.469
405.7,-0.0135,0.4685
405.8,-0.0135,0.468
405.901,-0.0135,0.4655
406,-0.0135,0.467
406.1,-0.0135,0.4665
406.201,-0.0135,0.464
406.3,-0.0135,0.466
406.4,-0.0135,0.4655
406.5,-0.0135,0.465
406.599,-0.0135,0.464
406.7,-0.0135,0.464
406.799,-0.013,0.4655
406.899,-0.0135,0.465
407,-0.0135,0.4625
407.099,-0.0135,0.4645
407.2,-0.0135,0.4615
407.3,-0.0135,0.461
407.4,-0.0135,0.4605
407.5,-0.0135,0.46
407.6,-0.0135,0.4595
407.7,-0.0135,0.4585
407.8,-0.0135,0.458
407.899,-0.0135,0.46
408,-0.0135,0.457
408.1,-0.0135,0.456
408.2,-0.0135,0.4555
408.299,-0.0135,0.4575
408.4,-0.0135,0.4545
408.5,-0.0135,0.4545
408.6,-0.0135,0.454
408.699,-0.0135,0.4555
408.8,-0.0135,0.453
408.9,-0.0135,0.451
409,-0.0135,0.453
409.1,-0.0135,0.4525
409.2,-0.0135,0.452
409.299,-0.0135,0.4535
409.4,-0.0135,0.451
409.5,-0.0135,0.45
409.6,-0.0135,0.449
409.7,-0.0135,0.4485
409.801,-0.0135,0.4465
409.9,-0.0135,0.4475
410,-0.0135,0.447
410.101,-0.0135,0.4455
410.2,-0.0135,0.4465
410.3,-0.0135,0.446
410.4,-0.0135,0.4455
410.5,-0.013,0.445
410.599,-0.0135,0.4465
410.699,-0.0135,0.446
410.8,-0.0135,0.444
410.9,-0.0135,0.4445
411,-0.0135,0.444
411.1,-0.0135,0.4445
411.2,-0.0135,0.444
411.3,-0.0135,0.4435
411.4,-0.0135,0.4435
411.5,-0.0135,0.4435
411.6,-0.0135,0.443
411.699,-0.0135,0.444
411.799,-0.0135,0.444
411.9,-0.0135,0.4415
412,-0.0135,0.4415
412.1,-0.0135,0.4405
412.2,-0.0135,0.44
412.3,-0.0135,0.439
412.399,-0.0135,0.439
412.499,-0.0135,0.437
412.6,-0.0135,0.436
412.7,-0.0135,0.4345
412.8,-0.0135,0.434
412.901,-0.014,0.4335
413,-0.0135,0.434
413.1,-0.014,0.435
413.201,-0.014,0.4345
413.3,-0.014,0.436
413.4,-0.014,0.436
413.499,-0.0135,0.437
413.6,-0.014,0.4355
413.7,-0.014,0.4355
413.801,-0.014,0.4345
413.9,-0.014,0.4345
413.999,-0.0135,0.435
414.099,-0.0135,0.4345
414.199,-0.0135,0.434
414.3,-0.014,0.4325
414.401,-0.014,0.4315
414.5,-0.014,0.4315
414.6,-0.014,0.4305
414.7,-0.014,0.4305
414.8,-0.014,0.43
414.9,-0.014,0.4295
415,-0.014,0.4295
415.1,-0.014,0.4295
415.2,-0.014,0.429
415.3,-0.014,0.4285
415.399,-0.014,0.4285
415.5,-0.014,0.4275
415.6,-0.014,0.4275
415.699,-0.014,0.4275
415.8,-0.014,0.427
415.9,-0.014,0.4265
416.001,-0.015,0.427
416.101,-0.015,0.4265
416.2,-0.0145,0.4255
416.3,-0.0145,0.425
416.4,-0.0145,0.4245
416.5,-0.0145,0.4245
416.6,-0.0145,0.4235
416.7,-0.0145,0.423
416.8,-0.0145,0.4225
416.9,-0.0145,0.422
417,-0.0145,0.4215
417.1,-0.015,0.421
417.199,-0.014,0.4205
417.3,-0.015,0.4205
417.401,-0.0165,0.4215
417.5,-0.015,0.42
417.6,-0.0155,0.42
417.7,-0.0165,0.4205
417.799,-0.0155,0.4195
417.9,-0.0165,0.4205
418,-0.0155,0.4185
418.1,-0.016,0.4185
418.2,-0.016,0.418
418.3,-0.017,0.4185
418.4,-0.016,0.4165
418.499,-0.015,0.4145
418.6,-0.0165,0.415
418.7,-0.0165,0.4145
418.799,-0.0165,0.414
418.9,-0.0165,0.413
418.999,-0.015,0.4115
419.102,-0.0165,0.4155
419.2,-0.017,0.413
419.3,-0.017,0.4125
419.4,-0.017,0.4105
419.499,-0.016,0.409
419.599,-0.016,0.4085
419.7,-0.017,0.4095
419.799,-0.0165,0.4075
419.899,-0.0165,0.407
419.999,-0.0165,0.4065
420.1,-0.017,0.407
420.2,-0.017,0.407
420.299,-0.0165,0.405
420.4,-0.017,0.406
420.499,-0.0165,0.4045
420.6,-0.017,0.4055
420.7,-0.017,0.405
420.799,-0.017,0.4045
420.9,-0.017,0.404
421,-0.0165,0.403
421.101,-0.016,0.4045
421.2,-0.0165,0.402
421.3,-0.0165,0.4015
421.401,-0.016,0.403
421.502,-0.016,0.4045
421.6,-0.0165,0.4
421.7,-0.0165,0.3995
421.799,-0.017,0.3975
421.899,-0.017,0.397
422,-0.0165,0.3985
422.1,-0.0165,0.398
422.2,-0.0165,0.3975
422.3,-0.016,0.3965
422.4,-0.016,0.396
422.5,-0.016,0.3955
422.601,-0.016,0.3985
422.7,-0.016,0.397
422.8,-0.016,0.395
422.9,-0.0165,0.3945
423,-0.016,0.394
423.1,-0.016,0.3935
423.2,-0.016,0.393
423.3,-0.016,0.3925
423.4,-0.016,0.392
423.501,-0.016,0.393
423.6,-0.016,0.3925
423.7,-0.016,0.3905
423.8,-0.016,0.39
423.899,-0.0165,0.3875
424,-0.016,0.389
424.1,-0.016,0.388
424.2,-0.016,0.3875
424.3,-0.016,0.387
424.4,-0.016,0.386
424.499,-0.016,0.384
424.599,-0.016,0.3835
424.7,-0.016,0.3845
424.8,-0.016,0.3835
424.899,-0.016,0.3815
424.999,-0.016,0.381
425.099,-0.016,0.38
425.2,-0.016,0.3805
425.299,-0.0165,0.3785
425.4,-0.016,0.3795
425.5,-0.0155,0.379
425.599,-0.016,0.3765
425.699,-0.0155,0.377
425.8,-0.0155,0.3765
425.901,-0.0155,0.377
426,-0.0155,0.376
426.1,-0.0155,0.374
426.2,-0.0155,0.3735
426.299,-0.0155,0.373
426.4,-0.0155,0.372
426.5,-0.0155,0.3715
426.599,-0.016,0.37
426.699,-0.016,0.369
426.8,-0.0155,0.369
426.899,-0.0155,0.3675
426.999,-0.0155,0.3665
427.1,-0.0155,0.3665
427.199,-0.0155,0.3645
427.3,-0.0155,0.3645
427.399,-0.0155,0.3625
427.501,-0.015,0.363
427.6,-0.0155,0.362
427.699,-0.015,0.3615
427.8,-0.015,0.361
427.9,-0.0155,0.3605
428,-0.0155,0.36
428.1,-0.015,0.3595
428.2,-0.015,0.359
428.301,-0.015,0.3585
428.401,-0.015,0.3585
428.5,-0.015,0.358
428.6,-0.015,0.358
428.699,-0.015,0.357
428.8,-0.015,0.3575
428.9,-0.015,0.357
429,-0.015,0.3565
429.1,-0.015,0.356
429.201,-0.0145,0.353
429.3,-0.015,0.354
429.4,-0.015,0.353
429.5,-0.015,0.353
429.6,-0.015,0.352
429.7,-0.015,0.3515
429.801,-0.0145,0.35
429.9,-0.015,0.35
430,-0.015,0.3495
430.101,-0.0145,0.348
430.201,-0.0145,0.347
430.3,-0.015,0.3475
430.4,-0.0145,0.345
430.5,-0.0145,0.3465
430.6,-0.0145,0.344
430.7,-0.015,0.3425
430.801,-0.0145,0.342
430.9,-0.0145,0.341
431.001,-0.014,0.34
431.101,-0.014,0.3395
431.199,-0.015,0.34
431.3,-0.0145,0.3385
431.401,-0.014,0.3365
431.5,-0.0145,0.337
431.601,-0.014,0.335
431.7,-0.0145,0.335
431.8,-0.0145,0.3345
431.9,-0.0145,0.334
432,-0.0145,0.3335
432.1,-0.0145,0.3325
432.2,-0.0145,0.332
432.3,-0.0145,0.331
432.4,-0.0145,0.33
432.499,-0.014,0.3295
432.6,-0.0145,0.3285
432.701,-0.014,0.3265
432.8,-0.014,0.327
432.901,-0.014,0.325
433,-0.014,0.325
433.101,-0.014,0.3235
433.201,-0.014,0.3225
433.3,-0.015,0.323
433.399,-0.0135,0.3225
433.5,-0.014,0.3205
433.6,-0.014,0.321
433.699,-0.0145,0.3215
433.799,-0.0145,0.3215
433.9,-0.014,0.32
434,-0.014,0.319
434.1,-0.014,0.319
434.199,-0.014,0.32
434.3,-0.014,0.3185
434.399,-0.014,0.3175
434.5,-0.014,0.317
434.6,-0.014,0.3165
434.699,-0.014,0.3155
434.8,-0.014,0.3155
434.899,-0.014,0.315
435,-0.014,0.3145
435.101,-0.014,0.3125
435.2,-0.014,0.3135
435.3,-0.014,0.313
435.399,-0.014,0.314
435.499,-0.014,0.3135
435.6,-0.014,0.3115
435.7,-0.014,0.309
435.8,-0.0145,0.31
435.9,-0.0145,0.309
436,-0.014,0.3085
436.1,-0.0145,0.3065
436.2,-0.014,0.3055
436.299,-0.0145,0.305
436.4,-0.0145,0.3045
436.499,-0.014,0.3035
436.6,-0.014,0.3015
436.7,-0.014,0.3015
436.8,-0.014,0.3005
436.9,-0.014,0.2995
437,-0.014,0.2985
437.101,-0.014,0.2965
437.201,-0.014,0.296
437.3,-0.014,0.2965
437.4,-0.014,0.2955
437.5,-0.014,0.2945
437.6,-0.014,0.294
437.699,-0.014,0.293
437.8,-0.014,0.2925
437.899,-0.0145,0.293
438,-0.014,0.291
438.1,-0.014,0.29
438.2,-0.014,0.288
438.301,-0.014,0.2875
438.4,-0.0145,0.2875
438.5,-0.014,0.2875
438.6,-0.014,0.287
438.7,-0.014,0.2865
438.799,-0.014,0.287
438.9,-0.014,0.285
439,-0.014,0.2845
439.1,-0.014,0.2835
439.2,-0.014,0.283
439.3,-0.014,0.2825
439.401,-0.014,0.281
439.5,-0.014,0.2815
439.601,-0.0145,0.2795
439.7,-0.014,0.2805
439.799,-0.0145,0.2815
439.9,-0.014,0.28
440,-0.014,0.2785
440.1,-0.014,0.2785
440.199,-0.014,0.278
440.3,-0.0145,0.2775
440.4,-0.0145,0.2765
440.501,-0.0145,0.275
440.6,-0.0145,0.2755
440.7,-0.0145,0.275
440.8,-0.0145,0.2745
440.899,-0.014,0.275
440.999,-0.014,0.273
441.1,-0.0145,0.271
441.2,-0.0145,0.2725
441.3,-0.0145,0.272
441.4,-0.0145,0.2715
441.499,-0.014,0.272
441.6,-0.0145,0.2705
441.7,-0.0145,0.27
441.799,-0.0145,0.2695
441.9,-0.0145,0.269
441.999,-0.0145,0.2695
442.1,-0.0145,0.2675
442.2,-0.0145,0.267
442.3,-0.0145,0.2665
442.4,-0.0145,0.266
442.501,-0.0145,0.2645
442.6,-0.0145,0.2645
442.7,-0.0145,0.2635
442.799,-0.0145,0.2635
442.9,-0.0145,0.2625
443,-0.0145,0.2625
443.1,-0.0145,0.262
443.201,-0.0145,0.2605
443.3,-0.0145,0.2605
443.4,-0.0145,0.26
443.5,-0.0145,0.259
443.6,-0.0145,0.2575
443.7,-0.0145,0.2565
443.8,-0.0145,0.2555
443.901,-0.015,0.254
444,-0.0145,0.254
444.1,-0.0145,0.253
444.199,-0.0145,0.253
444.3,-0.0145,0.2515
444.4,-0.015,0.251
444.5,-0.0145,0.25
444.6,-0.0145,0.2495
444.701,-0.015,0.248
444.8,-0.015,0.247
444.9,-0.0145,0.2465
445,-0.015,0.2455
445.099,-0.0145,0.245
445.2,-0.015,0.244
445.3,-0.015,0.243
445.399,-0.0145,0.2425
445.5,-0.015,0.241
445.601,-0.016,0.2405
445.7,-0.015,0.2385
445.799,-0.015,0.238
445.9,-0.015,0.2365
446,-0.016,0.236
446.101,-0.0165,0.235
446.201,-0.0165,0.2345
446.3,-0.015,0.2335
446.4,-0.015,0.232
446.499,-0.0145,0.2315
446.6,-0.015,0.23
446.7,-0.0155,0.229
446.799,-0.015,0.228
446.9,-0.0155,0.2265
447,-0.0155,0.225
447.1,-0.0155,0.224
447.201,-0.017,0.223
447.3,-0.0155,0.2215
447.4,-0.0155,0.2205
447.5,-0.0155,0.2195
447.6,-0.016,0.2185
447.7,-0.016,0.218
447.799,-0.015,0.217
447.9,-0.016,0.2165
448,-0.016,0.2155
448.1,-0.016,0.215
448.199,-0.015,0.2145
448.3,-0.016,0.214
448.4,-0.0165,0.213
448.5,-0.0165,0.2125
448.599,-0.0165,0.2115
448.7,-0.0165,0.211
448.8,-0.0165,0.2105
448.899,-0.0155,0.21
449,-0.017,0.21
449.1,-0.017,0.21
449.2,-0.017,0.209
449.3,-0.017,0.2085
449.4,-0.017,0.208
449.499,-0.017,0.207
449.599,-0.017,0.206
449.7,-0.017,0.205
449.8,-0.017,0.205
449.899,-0.016,0.2045
449.999,-0.016,0.2035
450.1,-0.0175,0.203
450.199,-0.016,0.202
450.299,-0.017,0.2015
450.399,-0.0175,0.201
450.5,-0.0175,0.2005
450.599,-0.0165,0.1995
450.7,-0.0175,0.199
450.8,-0.0175,0.2
450.9,-0.0175,0.1975
451.001,-0.0175,0.1975
451.101,-0.0175,0.197
451.2,-0.0175,0.1955
451.3,-0.0175,0.195
451.4,-0.0175,0.194
451.499,-0.017,0.193
451.6,-0.0175,0.1925
451.699,-0.017,0.191
451.799,-0.017,0.1905
451.9,-0.0175,0.19
452.001,-0.017,0.19
452.1,-0.018,0.189
452.201,-0.017,0.1885
452.3,-0.0175,0.1875
452.401,-0.0175,0.1875
452.5,-0.0175,0.1865
452.6,-0.0175,0.1855
452.7,-0.0175,0.185
452.799,-0.0175,0.184
452.9,-0.0175,0.1835
453,-0.0175,0.1835
453.101,-0.0175,0.1835
453.2,-0.0175,0.183
453.299,-0.0175,0.183
453.4,-0.0165,0.1845
453.501,-0.017,0.183
453.6,-0.0175,0.1815
453.7,-0.0175,0.1805
453.799,-0.0175,0.179
453.899,-0.018,0.1775
454,-0.0175,0.177
454.1,-0.0175,0.176
454.201,-0.017,0.177
454.3,-0.0175,0.175
454.4,-0.0165,0.1765
454.5,-0.0175,0.1735
454.6,-0.0175,0.173
454.7,-0.0175,0.1725
454.801,-0.017,0.173
454.901,-0.017,0.1725
455,-0.0175,0.1705
455.1,-0.0175,0.17
455.201,-0.017,0.1705
455.301,-0.017,0.1705
455.401,-0.017,0.169
455.5,-0.0175,0.167
455.6,-0.017,0.1675
455.7,-0.017,0.1655
455.8,-0.017,0.165
455.9,-0.017,0.1645
456,-0.017,0.164
456.1,-0.017,0.1635
456.2,-0.017,0.163
456.301,-0.0165,0.1635
456.401,-0.017,0.1625
456.501,-0.017,0.162
456.6,-0.017,0.1605
456.7,-0.017,0.16
456.8,-0.0165,0.16
456.9,-0.017,0.159
457,-0.017,0.1585
457.099,-0.0175,0.1565
457.2,-0.017,0.157
457.301,-0.017,0.1575
457.4,-0.017,0.156
457.5,-0.017,0.156
457.6,-0.017,0.1555
457.7,-0.017,0.155
457.801,-0.017,0.156
457.9,-0.017,0.1545
458,-0.0165,0.1545
458.1,-0.017,0.154
458.2,-0.017,0.154
458.3,-0.0165,0.1535
458.399,-0.017,0.152
458.499,-0.017,0.153
458.6,-0.017,0.1525
458.701,-0.0165,0.153
458.8,-0.017,0.152
458.9,-0.017,0.1515
459,-0.017,0.151
459.101,-0.0165,0.151
459.201,-0.0165,0.1505
459.301,-0.0165,0.15
459.401,-0.0165,0.15
459.5,-0.017,0.1485
459.601,-0.0165,0.149
459.7,-0.017,0.1475
459.8,-0.0165,0.147
459.899,-0.017,0.1455
459.999,-0.0165,0.146
460.1,-0.0165,0.1455
460.2,-0.0165,0.146
460.3,-0.0165,0.1445
460.4,-0.0165,0.1445
460.5,-0.0165,0.144
460.6,-0.0165,0.1435
460.7,-0.0165,0.1435
460.799,-0.017,0.142
460.9,-0.0165,0.143
460.999,-0.017,0.1415
461.099,-0.017,0.141
461.2,-0.0165,0.1415
461.3,-0.0165,0.141
461.401,-0.016,0.142
461.5,-0.0165,0.141
461.6,-0.016,0.142
461.699,-0.016,0.141
461.8,-0.0165,0.1405
461.9,-0.0165,0.1405
461.999,-0.0165,0.14
462.1,-0.0165,0.141
462.201,-0.016,0.1415
462.3,-0.0165,0.142
462.4,-0.0165,0.141
462.501,-0.016,0.1415
462.6,-0.016,0.1405
462.699,-0.016,0.1405
462.8,-0.016,0.14
462.9,-0.016,0.14
463.001,-0.016,0.1405
463.1,-0.016,0.1395
463.199,-0.016,0.139
463.3,-0.016,0.1385
463.4,-0.016,0.1385
463.5,-0.016,0.138
463.6,-0.016,0.1375
463.7,-0.016,0.137
463.801,-0.016,0.138
463.901,-0.016,0.1375
464,-0.016,0.137
464.1,-0.016,0.1355
464.2,-0.016,0.135
464.3,-0.016,0.1345
464.399,-0.016,0.1335
464.5,-0.0165,0.134
464.6,-0.016,0.134
464.701,-0.016,0.134
464.8,-0.016,0.133
464.9,-0.016,0.1325
465,-0.016,0.1325
465.1,-0.016,0.132
465.2,-0.016,0.132
465.3,-0.0155,0.132
465.4,-0.016,0.1315
465.5,-0.016,0.131
465.6,-0.016,0.131
465.7,-0.016,0.1305
465.8,-0.016,0.1305
465.9,-0.016,0.13
466,-0.016,0.13
466.1,-0.015,0.13
466.199,-0.016,0.1285
466.299,-0.016,0.129
466.4,-0.016,0.129
466.5,-0.016,0.129
466.6,-0.016,0.1285
466.7,-0.016,0.1285
466.799,-0.016,0.128
466.901,-0.0155,0.1285
467.001,-0.0155,0.1285
467.1,-0.016,0.128
467.201,-0.0155,0.1295
467.301,-0.0155,0.1265
467.4,-0.016,0.128
467.5,-0.0155,0.128
467.6,-0.016,0.128
467.7,-0.016,0.128
467.8,-0.016,0.128
467.901,-0.0155,0.128
468.001,-0.0155,0.128
468.1,-0.0155,0.1275
468.2,-0.0155,0.1275
468.3,-0.0155,0.1275
468.401,-0.0155,0.1275
468.499,-0.016,0.1265
468.6,-0.0155,0.1265
468.7,-0.0155,0.127
468.8,-0.0155,0.1265
468.9,-0.0155,0.126
469,-0.0155,0.1265
469.099,-0.016,0.125
469.2,-0.0155,0.1235
469.299,-0.0155,0.1245
469.399,-0.0155,0.124
469.5,-0.0155,0.1245
469.601,-0.015,0.1245
469.7,-0.0155,0.124
469.8,-0.0155,0.124
469.9,-0.015,0.124
470,-0.015,0.124
470.101,-0.015,0.1235
470.2,-0.0155,0.1235
470.3,-0.0155,0.1235
470.4,-0.0155,0.1235
470.5,-0.0155,0.123
470.6,-0.015,0.123
470.7,-0.015,0.123
470.8,-0.015,0.123
470.899,-0.0155,0.123
471,-0.015,0.123
471.1,-0.0155,0.1225
471.2,-0.015,0.1225
471.3,-0.015,0.122
471.4,-0.015,0.1215
471.5,-0.015,0.1205
471.6,-0.015,0.1205
471.7,-0.015,0.12
471.8,-0.015,0.1195
471.901,-0.0145,0.119
472.001,-0.015,0.119
472.101,-0.015,0.1185
472.2,-0.0155,0.118
472.3,-0.0145,0.118
472.4,-0.0145,0.118
472.499,-0.015,0.118
472.6,-0.0145,0.1175
472.7,-0.014,0.117
472.8,-0.0145,0.117
472.9,-0.0145,0.1165
472.999,-0.015,0.117
473.1,-0.0145,0.1165
473.201,-0.015,0.1165
473.3,-0.0145,0.116
473.401,-0.015,0.116
473.501,-0.015,0.1165
473.6,-0.0145,0.1165
473.7,-0.015,0.1165
473.8,-0.015,0.117
473.901,-0.015,0.1165
474.001,-0.015,0.117
474.101,-0.015,0.117
474.2,-0.015,0.117
474.3,-0.015,0.117
474.4,-0.015,0.1175
474.499,-0.015,0.1175
474.599,-0.015,0.1175
474.7,-0.015,0.116
474.8,-0.015,0.1175
474.9,-0.015,0.118
475.001,-0.015,0.117
475.1,-0.015,0.1175
475.201,-0.015,0.1165
475.3,-0.015,0.117
