Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
193.7,0.009,0.02625
193.8,0.009,0.02655
193.9,0.009,0.0279
194,0.009,0.02835
194.099,0.0085,0.0282
194.201,0.009,0.02955
194.301,0.0085,0.03015
194.4,0.0085,0.03075
194.501,0.009,0.03255
194.6,0.0085,0.03225
194.701,0.009,0.03405
194.8,0.0085,0.03375
194.901,0.0085,0.03465
195,0.0085,0.03465
195.1,0.0085,0.0354
195.201,0.0085,0.0369
195.3,0.0085,0.03735
195.401,0.0085,0.03765
195.5,0.0085,0.0387
195.601,0.0085,0.03915
195.7,0.008,0.039
195.8,0.0085,0.0408
195.9,0.0085,0.0414
196.001,0.0085,0.0417
196.101,0.008,0.04245
196.201,0.0085,0.04455
196.3,0.008,0.0438
196.401,0.008,0.0444
196.5,0.008,0.0444
196.6,0.008,0.0456
196.701,0.008,0.04665
196.8,0.008,0.04755
196.901,0.008,0.0483
197,0.0075,0.0486
197.101,0.008,0.0501
197.2,0.0075,0.0498
197.3,0.0075,0.05055
197.401,0.0075,0.0519
197.5,0.0075,0.0513
197.6,0.0075,0.0513
197.7,0.0075,0.0522
197.8,0.0075,0.05265
197.9,0.0075,0.0537
198,0.0075,0.05445
198.101,0.0075,0.0552
198.2,0.0075,0.05565
198.3,0.0075,0.0567
198.4,0.0075,0.05745
198.499,0.0075,0.0573
198.601,0.0075,0.0597
198.7,0.007,0.06015
198.8,0.0075,0.0609
198.901,0.0075,0.0624
199,0.007,0.06225
199.101,0.007,0.0651
199.2,0.007,0.06405
199.301,0.0075,0.0657
199.4,0.007,0.0657
199.501,0.007,0.0678
199.601,0.007,0.0675
199.701,0.007,0.0684
199.801,0.007,0.07065
199.901,0.007,0.07185
200.001,0.007,0.07275
200.1,0.007,0.0726
200.201,0.007,0.07335
200.3,0.0085,0.0738
200.4,0.007,0.07545
200.5,0.007,0.0762
200.601,0.0065,0.0783
200.701,0.007,0.07935
200.8,0.007,0.07905
200.9,0.007,0.07995
201,0.007,0.08115
201.1,0.0075,0.08205
201.201,0.0065,0.0837
201.3,0.0075,0.08415
201.401,0.0065,0.0858
201.501,0.008,0.08625
201.6,0.008,0.0873
201.7,0.009,0.08775
201.799,0.0095,0.08925
201.9,0.009,0.0906
202.001,0.008,0.09195
202.101,0.008,0.093
202.2,0.0085,0.0939
202.301,0.007,0.09585
202.401,0.0085,0.09615
202.5,0.009,0.09705
202.6,0.009,0.099
202.701,0.0085,0.0987
202.8,0.009,0.09975
202.9,0.0085,0.10035
203.001,0.0085,0.10125
203.1,0.0085,0.10245
203.2,0.0085,0.1032
203.301,0.0085,0.1041
203.4,0.009,0.10485
203.5,0.009,0.10635
203.601,0.0085,0.1077
203.7,0.009,0.10935
203.801,0.0085,0.1104
203.9,0.0085,0.11205
204.001,0.008,0.11325
204.1,0.0085,0.1146
204.201,0.0085,0.11565
204.3,0.009,0.1173
204.4,0.0085,0.11865
204.501,0.0085,0.12045
204.6,0.0085,0.12105
204.7,0.0085,0.12225
204.801,0.0085,0.12375
204.9,0.0085,0.12465
205.001,0.0085,0.12555
205.1,0.0085,0.12735
205.201,0.0085,0.12795
205.3,0.0085,0.12945
205.4,0.0085,0.13095
205.501,0.0085,0.13215
205.599,0.0085,0.135
205.7,0.0085,0.1359
205.8,0.0085,0.1374
205.901,0.0085,0.1389
206,0.0085,0.141
206.101,0.0085,0.1425
206.2,0.0085,0.1446
206.301,0.008,0.14565
206.4,0.0085,0.14805
206.5,0.0085,0.14985
206.6,0.0085,0.15165
206.7,0.0085,0.1542
206.8,0.0085,0.1551
206.899,0.0085,0.15765
207.001,0.0085,0.15825
207.1,0.0085,0.15975
207.201,0.0085,0.16125
207.3,0.0085,0.1626
207.4,0.008,0.1644
207.501,0.008,0.16515
207.6,0.0085,0.1677
207.7,0.0085,0.16935
207.8,0.0085,0.17025
207.9,0.0085,0.17415
208.001,0.008,0.174
208.1,0.0085,0.17685
208.2,0.0085,0.17865
208.3,0.0085,0.18045
208.401,0.008,0.1809
208.5,0.0085,0.1839
208.601,0.0085,0.1857
208.701,0.008,0.18735
208.8,0.0085,0.18975
208.9,0.008,0.1911
209.001,0.008,0.1914
209.1,0.008,0.19335
209.201,0.008,0.19395
209.3,0.008,0.19725
209.401,0.008,0.19785
209.499,0.008,0.2028
209.601,0.0075,0.20295
209.7,0.008,0.20445
209.8,0.008,0.2064
209.9,0.008,0.2085
210,0.008,0.2103
210.101,0.008,0.21045
210.199,0.0075,0.216
210.301,0.008,0.2142
210.4,0.008,0.2148
210.5,0.0075,0.21945
210.6,0.0075,0.2211
210.7,0.0075,0.2229
210.801,0.0075,0.2247
210.9,0.0075,0.22785
211,0.0075,0.2298
211.1,0.0075,0.2295
211.201,0.0075,0.2307
211.3,0.0065,0.2337
211.4,0.0075,0.23385
211.5,0.0075,0.2352
211.601,0.0075,0.2343
211.7,0.0075,0.23745
211.8,0.0075,0.23865
211.9,0.007,0.2406
212,0.0075,0.24225
212.101,0.007,0.24195
212.201,0.007,0.2433
212.301,0.0075,0.24675
212.4,0.007,0.2496
212.5,0.007,0.2511
212.6,0.007,0.25245
212.7,0.0065,0.2523
212.801,0.0075,0.2523
212.901,0.007,0.2535
213.001,0.0065,0.25665
213.101,0.007,0.2565
213.201,0.008,0.2592
213.301,0.007,0.2592
213.4,0.0065,0.2631
213.5,0.007,0.2631
213.6,0.007,0.26475
213.7,0.0065,0.26625
213.801,0.0065,0.26745
213.9,0.0065,0.26985
214,0.0065,0.26985
214.101,0.0065,0.2706
214.2,0.0065,0.2715
214.3,0.0065,0.27225
214.4,0.0065,0.27315
214.501,0.0065,0.27225
214.6,0.0065,0.2733
214.701,0.0065,0.27585
214.8,0.0065,0.27705
214.901,0.0065,0.2739
215,0.006,0.2778
215.1,0.006,0.2787
215.2,0.006,0.2796
215.3,0.006,0.2808
215.4,0.006,0.282
215.5,0.006,0.2829
215.601,0.006,0.2844
215.701,0.006,0.2826
215.8,0.0055,0.2874
215.9,0.006,0.2874
216,0.0055,0.28905
216.1,0.0055,0.2892
216.201,0.0055,0.29025
216.3,0.0055,0.29115
216.401,0.006,0.2907
216.501,0.0055,0.29265
216.601,0.0055,0.29355
216.701,0.0055,0.2931
216.8,0.005,0.29415
216.9,0.0055,0.2946
217.001,0.0055,0.2955
217.1,0.005,0.29655
217.201,0.0055,0.29715
217.3,0.0055,0.2982
217.401,0.005,0.29955
217.5,0.005,0.3006
217.601,0.005,0.30165
217.699,0.0045,0.3018
217.799,0.005,0.3033
217.901,0.005,0.30435
218,0.005,0.3054
218.1,0.0045,0.306
218.2,0.005,0.3066
218.301,0.005,0.30705
218.4,0.0045,0.30705
218.501,0.005,0.30705
218.6,0.0045,0.30705
218.7,0.0045,0.30705
218.8,0.0045,0.30705
218.901,0.0045,0.30705
219,0.0045,0.30705
219.101,0.0045,0.30705
219.201,0.0045,0.30705
219.3,0.0045,0.30705
219.401,0.005,0.30705
219.501,0.0045,0.30705
219.6,0.004,0.30705
219.7,0.0045,0.30705
219.8,0.0045,0.30705
219.901,0.0045,0.30705
220.001,0.0045,0.30705
220.101,0.004,0.30705
220.2,0.0045,0.30705
220.301,0.004,0.30705
220.4,0.004,0.30705
220.501,0.0045,0.30705
220.601,0.0045,0.30705
220.7,0.004,0.30705
220.799,0.0035,0.30705
220.9,0.004,0.30705
221,0.004,0.30705
221.1,0.004,0.30705
221.201,0.004,0.30705
221.3,0.004,0.30705
221.399,0.0035,0.30705
221.501,0.004,0.30705
221.6,0.004,0.30705
221.7,0.0035,0.30705
221.801,0.004,0.30705
221.9,0.0035,0.30705
222,0.0035,0.30705
222.101,0.004,0.30705
222.201,0.0035,0.30705
222.3,0.003,0.30705
222.4,0.003,0.3072
222.5,0.0035,0.30705
222.601,0.0035,0.30705
222.7,0.0035,0.30705
222.8,0.003,0.30705
222.9,0.003,0.30705
223.001,0.003,0.30705
223.101,0.0035,0.30705
223.201,0.0035,0.30705
223.3,0.003,0.30705
223.401,0.003,0.30705
223.501,0.003,0.30705
223.6,0.003,0.30705
223.701,0.003,0.30705
223.801,0.0035,0.30705
223.9,0.003,0.30705
224,0.0025,0.30705
224.1,0.0025,0.30705
224.201,0.0025,0.30705
224.301,0.0025,0.30705
224.4,0.0025,0.30705
224.5,0.0025,0.30705
224.6,0.0025,0.30705
224.7,0.0025,0.30705
224.8,0.0025,0.30705
224.901,0.0025,0.30705
225.001,0.003,0.30705
225.101,0.0025,0.30705
225.2,0.0025,0.30705
225.3,0.0025,0.30705
225.401,0.0025,0.30705
225.501,0.0025,0.30705
225.6,0.0025,0.30705
225.701,0.0025,0.30705
225.8,0.0025,0.30705
225.9,0.002,0.30705
226.001,0.0025,0.30705
226.101,0.002,0.30705
226.2,0.002,0.30705
226.301,0.002,0.30705
226.4,0.0015,0.30705
226.5,0.0015,0.30705
226.6,0.0015,0.30705
226.7,0.002,0.3385
226.799,0.0015,0.3365
226.901,0.002,0.338
227.001,0.002,0.3375
227.1,0.002,0.337
227.201,0.002,0.3395
227.301,0.002,0.337
227.4,0.0015,0.334
227.5,0.0015,0.3335
227.6,0.0015,0.3355
227.701,0.0015,0.335
227.8,0.0015,0.334
227.901,0.002,0.3355
228,0.0015,0.332
228.101,0.002,0.334
228.2,0.0015,0.3305
228.3,0.001,0.329
228.4,0.0015,0.328
228.501,0.002,0.3295
228.601,0.002,0.3285
228.701,0.002,0.3275
228.801,0.0015,0.324
228.9,0.001,0.3215
229,0.001,0.3225
229.101,0.001,0.3215
229.2,0.001,0.3205
229.3,0.001,0.319
229.401,0.0015,0.3205
229.5,0.001,0.3175
229.6,0.001,0.3165
229.7,0.001,0.3155
229.801,0.001,0.317
229.9,0.001,0.3135
230,0.001,0.314
230.1,0.001,0.313
230.201,0.001,0.3145
230.301,0.001,0.314
230.4,0.001,0.3115
230.5,0.0005,0.3115
230.601,0.001,0.313
230.701,0.001,0.312
230.802,0.0015,0.3135
230.901,0.0005,0.3085
231,0.0015,0.306
231.1,0.0015,0.3055
231.2,0.0005,0.3075
231.301,0.0005,0.3075
231.401,0.0005,0.3085
231.5,0.0015,0.308
231.6,0.0005,0.3105
231.7,0.0005,0.311
231.8,0.0005,0.311
231.901,0.0005,0.314
232,0.0005,0.3125
232.101,0.0005,0.311
232.2,0.0005,0.3115
232.301,0.0005,0.314
232.4,0.0005,0.3115
232.5,0.001,0.311
232.601,0.001,0.3105
232.7,0.0025,0.3085
232.8,0.0025,0.3075
232.9,0.001,0.3085
233.001,0.0005,0.31
233.1,0.001,0.309
233.2,0.001,0.309
233.301,0.0005,0.312
233.403,0.0005,0.314
233.5,0.0015,0.3105
233.601,0.0005,0.313
233.7,0.0015,0.3115
233.8,0.0015,0.3115
233.901,0.0015,0.313
234,0.003,0.312
234.1,0.0015,0.3135
234.2,0.0015,0.3145
234.299,0.0025,0.314
234.4,0.0015,0.3155
234.5,0.0015,0.3155
234.601,0.002,0.3155
234.7,0.002,0.316
234.801,0.0005,0.318
234.9,0.002,0.3165
235,0.002,0.317
235.101,0.0005,0.3195
235.201,0.0005,0.32
235.3,0.002,0.318
235.401,0.0005,0.32
235.5,0.002,0.3185
235.601,0.0005,0.3205
235.7,0.0025,0.3195
235.801,0.002,0.3195
235.9,0.0025,0.3165
236.001,0.002,0.318
236.1,0.0025,0.318
236.2,0.002,0.319
236.301,0.002,0.3195
236.4,0.0025,0.3195
236.5,0.0025,0.317
236.6,0.0025,0.316
236.701,0.001,0.3155
236.8,0.0025,0.315
236.901,0.0025,0.317
237,0.0025,0.317
237.1,0.0025,0.318
237.201,0.001,0.32
237.3,0.0025,0.32
237.401,0.0015,0.3215
237.501,0.0025,0.323
237.6,0.0025,0.3245
237.7,0.0025,0.325
237.8,0.002,0.3255
237.9,0.0025,0.3265
238.001,0.0015,0.3285
238.101,0.0025,0.3285
238.2,0.0025,0.329
238.3,0.002,0.33
238.4,0.0025,0.33
238.5,0.0025,0.3305
238.6,0.0025,0.33
238.7,0.002,0.331
238.8,0.0025,0.3315
238.9,0.002,0.332
239.001,0,0.337
239.101,0.002,0.334
239.201,0.002,0.3325
239.301,0.002,0.333
239.401,0.002,0.334
239.5,0.002,0.334
239.601,0.0025,0.3345
239.7,0.0025,0.336
239.8,0.002,0.337
239.901,0.002,0.338
240,0.002,0.338
240.101,0.002,0.339
240.202,0.001,0.341
240.3,0.002,0.3395
240.401,0.002,0.3405
240.499,0.002,0.341
240.599,0.0025,0.341
240.7,0.002,0.3415
240.801,0.002,0.3425
240.901,0.002,0.3425
241,0.0025,0.3435
241.1,0.002,0.3435
241.2,0.002,0.344
241.301,0.002,0.3445
241.401,0.002,0.345
241.5,0.002,0.3455
241.601,0.002,0.346
241.701,0.002,0.347
241.8,0.002,0.3475
241.901,0.002,0.3475
242,0.002,0.3485
242.1,0.002,0.349
242.2,0.002,0.3495
242.299,0.002,0.351
242.4,0.002,0.3515
242.5,0.002,0.351
242.6,0.002,0.3525
242.701,0.002,0.3445
242.801,0.002,0.345
242.9,0.002,0.345
243,0.002,0.346
243.1,0.002,0.347
243.2,0.002,0.3475
243.301,0.0015,0.3485
243.4,0.002,0.3505
243.501,0.002,0.353
243.601,0.002,0.354
243.7,0.002,0.356
243.8,0.002,0.356
243.9,0.002,0.357
244.001,0.002,0.357
244.101,0.002,0.3585
244.201,0.002,0.3595
244.3,0.002,0.3605
244.4,0.002,0.3605
244.5,0.0015,0.3605
244.6,0.002,0.361
244.701,0.0015,0.3615
244.8,0.0015,0.362
244.9,0.002,0.363
245,0.002,0.3635
245.1,0.002,0.3645
245.2,0.002,0.3655
245.301,0.0015,0.3645
245.401,0.002,0.367
245.501,0.0015,0.3675
245.6,0.002,0.3685
245.7,0.0015,0.369
245.801,0.0015,0.3685
245.899,0.0015,0.3725
246.001,0.0015,0.3695
246.101,0.0015,0.3705
246.2,0.002,0.3725
246.301,0.0015,0.3735
246.4,0.002,0.374
246.5,0.002,0.3745
246.601,0.0015,0.3735
246.7,0.0015,0.3755
246.801,0.0015,0.3765
246.9,0.0015,0.3775
247.001,0.0015,0.3765
247.101,0.0015,0.377
247.2,0.0015,0.3825
247.3,0.001,0.381
247.401,0.0015,0.379
247.5,0.0015,0.38
247.601,0.0015,0.3785
247.701,0.0015,0.3815
247.8,0.001,0.385
247.899,0.0015,0.3855
248.001,0.0015,0.3815
248.101,0.0015,0.382
248.201,0.001,0.3845
248.301,0.001,0.3855
248.401,0.001,0.386
248.5,0.001,0.3865
248.601,0.001,0.387
248.7,0.001,0.3885
248.8,0.001,0.389
248.9,0.001,0.39
249.001,0.001,0.388
249.101,0.001,0.389
249.2,0.001,0.389
249.301,0.001,0.39
249.401,0.001,0.3935
249.5,0.001,0.3945
249.6,0.001,0.3955
249.7,0.001,0.396
249.801,0.001,0.394
249.901,0.001,0.395
249.999,0.001,0.402
250.1,0.001,0.3995
250.201,0.001,0.4
250.3,0.001,0.4005
250.401,0.001,0.4015
250.5,0.001,0.402
250.6,0.001,0.4025
250.7,0.001,0.403
250.8,0.001,0.4035
250.901,0.0005,0.401
251.001,0.001,0.404
251.1,0.0005,0.407
251.201,0.001,0.405
251.3,0.001,0.4055
251.401,0.0005,0.406
251.5,0.001,0.4065
251.6,0.001,0.407
251.701,0.001,0.4075
251.8,0,0.411
251.9,0,0.4085
251.999,0,0.4115
252.1,0,0.4095
252.201,0.0005,0.4075
252.301,0.0005,0.4105
252.401,0.0005,0.4105
252.5,0,0.4135
252.6,0,0.4115
252.701,0.0005,0.41
252.801,0.0005,0.4125
252.9,0.0005,0.4135
253.001,0.0005,0.4135
253.1,0,0.417
253.2,0.0005,0.415
253.3,0,0.4155
253.401,0,0.4155
253.5,0,0.415
253.6,0,0.4155
253.7,0,0.416
253.801,0,0.4165
253.9,0,0.4165
254,0,0.417
254.101,0.001,0.415
254.201,0,0.4175
254.3,0,0.419
254.4,0,0.4185
254.5,0,0.4185
254.6,0,0.419
254.701,0,0.417
254.8,0,0.42
254.901,0,0.4175
255.001,0,0.418
255.101,0,0.421
255.2,0,0.421
255.3,0,0.4215
255.401,0,0.4195
255.501,0,0.42
255.6,0,0.422
255.701,0,0.4205
255.801,0,0.421
255.901,0,0.4245
256,0,0.4225
256.101,0,0.422
256.2,0,0.4235
256.301,0,0.4225
256.4,0,0.4255
256.501,-0.0005,0.426
256.6,-0.0005,0.4275
256.701,-0.0005,0.426
256.8,-0.0005,0.428
256.9,-0.0005,0.428
257,-0.0005,0.4275
257.101,0,0.4255
257.201,-0.0005,0.428
257.3,-0.0005,0.428
257.4,-0.0005,0.4285
257.501,0,0.4265
257.6,-0.0005,0.429
257.701,-0.0005,0.4295
257.8,-0.001,0.4305
257.9,-0.001,0.431
258,-0.0005,0.4305
258.1,-0.001,0.431
258.2,-0.001,0.4315
258.301,-0.0005,0.429
258.401,-0.0005,0.4305
258.5,-0.001,0.4325
258.6,-0.001,0.432
258.7,-0.001,0.432
258.801,-0.001,0.4325
258.9,-0.001,0.4325
259,-0.001,0.433
259.101,-0.001,0.432
259.2,-0.001,0.4335
259.301,-0.001,0.4335
259.401,-0.001,0.435
259.5,-0.0015,0.4345
259.601,-0.001,0.435
259.7,-0.001,0.4355
259.8,-0.0015,0.4355
259.9,-0.001,0.4365
260.001,-0.0015,0.437
260.1,-0.0015,0.4375
260.2,-0.0015,0.438
260.3,-0.001,0.438
260.401,-0.001,0.4375
260.5,-0.0015,0.4385
260.601,-0.001,0.4385
260.7,-0.0015,0.439
260.801,-0.001,0.439
260.9,-0.0015,0.4395
261.001,-0.0015,0.44
261.1,-0.002,0.439
261.2,-0.002,0.4355
261.3,-0.0015,0.437
261.401,-0.0015,0.434
261.501,-0.0015,0.4375
261.601,-0.0015,0.4375
261.7,-0.0015,0.438
261.8,-0.0015,0.438
261.901,-0.0015,0.438
262,-0.0015,0.4375
262.1,-0.0015,0.4375
262.2,-0.0015,0.437
262.301,-0.0015,0.438
262.401,-0.0015,0.4375
262.5,-0.002,0.4375
262.6,-0.002,0.4375
262.701,-0.0015,0.438
262.8,-0.002,0.438
262.901,-0.002,0.4385
263,-0.002,0.4395
263.1,-0.002,0.4395
263.2,-0.002,0.4395
263.3,-0.002,0.4395
263.401,-0.002,0.441
263.5,-0.002,0.4415
263.601,-0.002,0.443
263.701,-0.002,0.4425
263.8,-0.0025,0.441
263.9,-0.002,0.4385
264,-0.002,0.435
264.101,-0.002,0.436
264.201,-0.002,0.435
264.301,-0.0025,0.433
264.4,-0.0025,0.432
264.501,-0.0025,0.4315
264.6,-0.0025,0.432
264.7,-0.0025,0.4315
264.8,-0.0025,0.431
264.9,-0.0025,0.431
265.001,-0.0025,0.4315
265.1,-0.0025,0.431
265.201,-0.0025,0.4305
265.301,-0.0025,0.4305
265.402,-0.002,0.431
265.5,-0.003,0.4285
265.6,-0.003,0.4285
265.701,-0.0025,0.43
265.801,-0.003,0.4285
265.901,-0.003,0.4285
266,-0.003,0.426
266.101,-0.003,0.428
266.201,-0.003,0.428
266.3,-0.003,0.428
266.4,-0.003,0.429
266.501,-0.0025,0.4305
266.601,-0.0025,0.431
266.7,-0.003,0.4275
266.801,-0.003,0.4295
266.9,-0.003,0.43
267.001,-0.0025,0.4315
267.101,-0.003,0.432
267.2,-0.003,0.4305
267.301,-0.003,0.4325
267.4,-0.003,0.4305
267.501,-0.003,0.4305
267.601,-0.003,0.43
267.7,-0.003,0.4305
267.8,-0.0035,0.4275
267.9,-0.003,0.4305
268.001,-0.003,0.433
268.101,-0.003,0.434
268.2,-0.0035,0.4315
268.3,-0.003,0.431
268.401,-0.0035,0.433
268.501,-0.0035,0.4325
268.601,-0.0035,0.4295
268.7,-0.0035,0.431
268.8,-0.0035,0.432
268.901,-0.0035,0.4325
269.001,-0.0035,0.434
269.1,-0.0035,0.433
269.201,-0.0035,0.4315
269.3,-0.004,0.4285
269.401,-0.0035,0.432
269.5,-0.004,0.43
269.6,-0.004,0.43
269.7,-0.004,0.431
269.8,-0.004,0.4315
269.901,-0.0035,0.4365
270.001,-0.0035,0.437
270.1,-0.004,0.4345
270.2,-0.0045,0.434
270.299,-0.0045,0.4315
270.4,-0.004,0.4365
270.501,-0.0035,0.4405
270.601,-0.0035,0.441
270.7,-0.0045,0.4375
270.801,-0.004,0.441
270.9,-0.004,0.437
271,-0.0045,0.437
271.101,-0.0035,0.4415
271.201,-0.0035,0.442
271.3,-0.0045,0.4385
271.4,-0.004,0.437
271.501,-0.0045,0.4365
271.6,-0.0045,0.4365
271.701,-0.0045,0.437
271.8,-0.0045,0.435
271.901,-0.0045,0.442
272,-0.0045,0.437
272.1,-0.0045,0.4405
272.201,-0.0045,0.444
272.301,-0.0045,0.443
272.4,-0.0045,0.4355
272.5,-0.0045,0.4385
272.599,-0.0045,0.435
272.7,-0.0045,0.4345
272.8,-0.0045,0.4375
272.901,-0.0045,0.4375
273,-0.0045,0.435
273.1,-0.0045,0.435
273.2,-0.005,0.4475
273.301,-0.005,0.4375
273.401,-0.005,0.4375
273.5,-0.005,0.4375
273.601,-0.0045,0.4405
273.7,-0.005,0.438
273.801,-0.005,0.438
273.9,-0.005,0.438
274,-0.005,0.438
274.101,-0.005,0.4375
274.201,-0.005,0.438
274.3,-0.0035,0.436
274.4,-0.0045,0.4375
274.5,-0.005,0.438
274.601,-0.005,0.4425
274.7,-0.0045,0.44
274.8,-0.0045,0.4405
274.901,-0.0045,0.4405
275,-0.0045,0.441
275.101,-0.005,0.444
275.201,-0.005,0.4445
275.301,-0.0045,0.4415
275.4,-0.003,0.4395
275.5,-0.004,0.4425
275.601,-0.004,0.446
275.701,-0.0045,0.443
275.8,-0.004,0.444
275.9,-0.004,0.4445
276,-0.003,0.443
276.1,-0.004,0.4455
276.201,-0.004,0.4455
276.3,-0.0035,0.445
276.401,-0.004,0.445
276.5,-0.0025,0.4435
276.6,-0.004,0.4455
276.7,-0.0025,0.4445
276.8,-0.0035,0.4465
276.9,-0.0035,0.4465
277.001,-0.0035,0.4465
277.1,-0.0035,0.4465
277.201,-0.0035,0.4465
277.3,-0.0035,0.4465
277.401,-0.0055,0.4525
277.501,-0.003,0.4475
277.6,-0.003,0.4475
277.701,-0.003,0.4475
277.8,-0.0025,0.4465
277.9,-0.003,0.4485
278.001,-0.0045,0.4515
278.1,-0.003,0.4495
278.201,-0.003,0.4495
278.3,-0.003,0.4495
278.401,-0.003,0.4495
278.499,-0.0025,0.449
278.6,-0.003,0.45
278.7,-0.003,0.45
278.801,-0.003,0.4505
278.901,-0.003,0.451
279.001,-0.003,0.451
279.1,-0.0025,0.451
279.2,-0.0025,0.451
279.3,-0.003,0.4525
279.401,-0.003,0.4535
279.5,-0.003,0.454
279.601,-0.0025,0.454
279.701,-0.0025,0.4535
279.8,-0.0025,0.4535
279.9,-0.003,0.4535
280.001,-0.0025,0.4535
280.1,-0.003,0.454
280.2,-0.003,0.455
280.3,-0.0025,0.4555
280.401,-0.003,0.4555
280.5,-0.003,0.456
280.601,-0.003,0.456
280.7,-0.003,0.4565
280.8,-0.003,0.457
280.901,-0.003,0.4575
281,-0.003,0.458
281.101,-0.003,0.4585
281.2,-0.003,0.4595
281.3,-0.003,0.46
281.4,-0.003,0.46
281.5,-0.0025,0.46
281.601,-0.003,0.46
281.7,-0.003,0.46
281.8,-0.0025,0.4605
281.9,-0.003,0.4605
282.001,-0.003,0.4615
282.1,-0.0025,0.463
282.2,-0.003,0.462
282.3,-0.003,0.4615
282.401,-0.003,0.462
282.501,-0.003,0.462
282.6,-0.003,0.4625
282.701,-0.003,0.4625
282.801,-0.003,0.4625
282.9,-0.003,0.463
283,-0.003,0.4635
283.101,-0.003,0.464
283.201,-0.0025,0.464
283.3,-0.0025,0.4645
283.4,-0.003,0.465
283.501,-0.003,0.465
283.6,-0.003,0.466
283.7,-0.003,0.466
283.8,-0.003,0.466
283.9,-0.0025,0.468
284,-0.0025,0.468
284.1,-0.003,0.468
284.2,-0.003,0.468
284.301,-0.003,0.4665
284.4,-0.003,0.4675
284.501,-0.0035,0.467
284.6,-0.0025,0.469
284.7,-0.003,0.4715
284.801,-0.003,0.4685
284.9,-0.003,0.4705
285.001,-0.003,0.469
285.1,-0.003,0.471
285.201,-0.003,0.4705
285.3,-0.003,0.473
285.401,-0.003,0.4735
285.5,-0.003,0.474
285.601,-0.003,0.4735
285.7,-0.003,0.4745
285.801,-0.003,0.473
285.901,-0.0025,0.4755
286,-0.003,0.4755
286.1,-0.003,0.476
286.201,-0.003,0.475
286.3,-0.003,0.477
286.401,-0.003,0.477
286.5,-0.0035,0.48
286.6,-0.003,0.4785
286.7,-0.003,0.4785
286.801,-0.003,0.477
286.901,-0.003,0.4795
287,-0.003,0.4795
287.1,-0.003,0.479
287.201,-0.003,0.478
287.301,-0.003,0.48
287.401,-0.003,0.4825
287.5,-0.003,0.4815
287.601,-0.0035,0.4815
287.7,-0.003,0.482
287.801,-0.003,0.48
287.9,-0.0035,0.483
288,-0.0035,0.484
288.101,-0.0035,0.4845
288.2,-0.0035,0.4865
288.3,-0.0035,0.487
288.401,-0.0035,0.4845
288.5,-0.003,0.4885
288.601,-0.003,0.482
288.701,-0.0035,0.4845
288.8,-0.003,0.488
288.901,-0.003,0.4855
289,-0.003,0.4855
289.1,-0.0035,0.486
289.201,-0.003,0.4865
289.3,-0.0035,0.49
289.4,-0.0035,0.4875
289.501,-0.0035,0.4845
289.601,-0.0035,0.489
289.7,-0.003,0.4925
289.8,-0.0035,0.4895
289.9,-0.0035,0.4905
290,-0.0035,0.491
290.101,-0.0035,0.4885
290.2,-0.0035,0.4925
290.301,-0.003,0.4925
290.4,-0.003,0.4925
290.5,-0.0035,0.4865
290.601,-0.0035,0.49
290.701,-0.0035,0.4935
290.8,-0.003,0.494
290.901,-0.003,0.4945
291,-0.0035,0.4945
291.101,-0.0045,0.495
291.201,-0.0035,0.4925
291.3,-0.003,0.496
291.401,-0.0035,0.4935
291.5,-0.003,0.4965
291.601,-0.004,0.496
291.7,-0.004,0.4995
291.8,-0.0035,0.4975
291.901,-0.0035,0.495
292,-0.0035,0.498
292.101,-0.004,0.4985
292.2,-0.004,0.499
292.301,-0.004,0.4995
292.401,-0.0035,0.501
292.5,-0.004,0.504
292.601,-0.004,0.5015
292.7,-0.0045,0.5045
292.8,-0.004,0.502
292.901,-0.0035,0.499
293.001,-0.004,0.5025
293.1,-0.004,0.5035
293.2,-0.004,0.504
293.3,-0.004,0.5045
293.401,-0.004,0.5045
293.5,-0.0045,0.509
293.6,-0.004,0.506
293.701,-0.004,0.506
293.8,-0.004,0.5065
293.9,-0.0045,0.507
294.001,-0.004,0.508
294.101,-0.004,0.505
294.201,-0.0045,0.509
294.3,-0.0045,0.51
294.401,-0.0045,0.507
294.5,-0.0045,0.506
294.601,-0.0045,0.506
294.7,-0.0045,0.5065
294.799,-0.005,0.509
294.9,-0.0045,0.5075
295.001,-0.0045,0.508
295.1,-0.005,0.5105
295.2,-0.0045,0.5085
295.3,-0.0045,0.5065
295.401,-0.0045,0.5055
295.501,-0.0045,0.5085
295.601,-0.0045,0.5075
295.7,-0.005,0.5105
295.801,-0.005,0.5075
295.901,-0.005,0.509
296,-0.005,0.511
296.1,-0.0055,0.5115
296.201,-0.005,0.5095
296.3,-0.005,0.5135
296.401,-0.005,0.5115
296.5,-0.005,0.513
296.6,-0.005,0.5115
296.701,-0.005,0.5115
296.8,-0.005,0.5115
296.9,-0.005,0.507
297.001,-0.005,0.5135
297.1,-0.005,0.5135
297.201,-0.005,0.5135
297.301,-0.005,0.5155
297.4,-0.005,0.5165
297.501,-0.005,0.5175
297.601,-0.005,0.516
297.701,-0.005,0.5195
297.8,-0.0055,0.5215
297.9,-0.0055,0.5215
298,-0.0055,0.52
298.1,-0.0055,0.5185
298.201,-0.0055,0.517
