Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
198.101,0.00495,-2.553
198.2,0.00495,-2.5635
198.301,0.00545,-2.5695
198.4,0.00485,-2.583
198.5,0.00485,-2.5935
198.6,0.00485,-2.6025
198.701,0.00535,-2.61
198.8,0.0048,-2.6235
198.9,0.0048,-2.634
199.001,0.0053,-2.64
199.101,0.00525,-2.6505
199.201,0.0047,-2.664
199.3,0.00475,-2.6745
199.4,0.0043,-2.691
199.5,0.00465,-2.694
199.601,0.00465,-2.7045
199.7,0.0046,-2.715
199.8,0.00425,-2.7315
199.9,0.00465,-2.7345
200.001,0.00515,-2.742
200.1,0.0046,-2.7555
200.2,0.0046,-2.766
200.3,0.00455,-2.7765
200.401,0.00455,-2.787
200.5,0.00415,-2.805
200.601,0.00455,-2.8095
200.7,0.00405,-2.8275
200.8,0.0045,-2.832
200.9,0.00445,-2.8425
201,0.0045,-2.8545
201.101,0.00495,-2.8635
201.2,0.00435,-2.8755
201.3,0.0044,-2.886
201.401,0.0044,-2.898
201.501,0.0044,-2.9085
201.6,0.00435,-2.919
201.701,0.00485,-2.9265
201.801,0.00425,-2.9415
201.901,0.0043,-2.9535
202,0.0039,-2.9715
202.1,0.00385,-2.9835
202.201,0.0043,-2.988
202.3,0.00425,-3
202.4,0.00425,
202.499,0.0038,-3.03
202.6,0.00425,-3.035
202.701,0.0042,-3.045
202.8,0.0042,-3.055
202.901,0.00465,-3.065
203,0.00415,-3.08
203.1,0.00415,-3.095
203.199,0.00365,-3.115
203.3,0.00405,-3.12
203.4,0.00405,-3.13
203.501,0.00455,-3.14
203.6,0.004,-3.155
203.7,0.00405,-3.17
203.801,0.0045,-3.175
203.901,0.004,-3.195
203.999,0.0036,-3.215
204.101,0.00445,-3.215
204.2,0.004,-3.235
204.3,0.00395,-3.245
204.401,0.0039,-3.26
204.5,0.0039,-3.275
204.6,0.0039,-3.29
204.7,0.00385,-3.3
204.801,0.00445,-3.31
204.901,0.00385,-3.33
205,0.0034,-3.35
205.1,0.0039,-3.36
205.2,0.0033,-3.38
205.3,0.0038,-3.385
205.4,0.00385,-3.4
205.501,0.0044,-3.41
205.6,0.00375,-3.43
205.701,0.00435,-3.44
205.801,0.0044,-3.45
205.9,0.00375,-3.47
206.001,0.0044,-3.48
206.1,0.00375,-3.5
206.201,0.00435,-3.51
206.301,0.00435,-3.525
206.401,0.00365,-3.545
206.5,0.0037,-3.56
206.6,0.0037,-3.575
206.701,0.00365,-3.59
206.801,0.00365,-3.605
206.9,0.00365,-3.62
207,0.00305,-3.64
207.101,0.0036,-3.65
207.2,0.003,-3.675
207.299,0.003,-3.69
207.401,0.00355,-3.705
207.499,0.00305,-3.725
207.6,0.0036,-3.73
207.7,0.003,-3.755
207.8,0.00295,-3.77
207.9,0.0036,-3.78
208,0.0036,-3.8
208.1,0.00355,-3.815
208.201,0.0042,-3.83
208.301,0.0042,-3.845
208.401,0.00415,-3.865
208.5,0.0036,-3.885
208.6,0.0036,-3.9
208.701,0.00415,-3.915
208.801,0.0035,-3.93
208.9,0.0035,-3.95
209.001,0.0041,-3.97
209.101,0.00355,-3.985
209.201,0.0035,-4.005
209.3,0.00345,-4.02
209.401,0.00405,-4.04
209.501,0.004,-4.055
209.601,0.00345,-4.08
209.701,0.00345,-4.095
209.8,0.00345,-4.115
209.901,0.0039,-4.135
210,0.0034,-4.155
210.1,0.00335,-4.175
210.2,0.0034,-4.2
210.301,0.0034,-4.22
210.4,0.00335,-4.24
210.5,0.0034,-4.26
210.6,0.00255,-4.285
210.7,0.00255,-4.305
210.8,0.0026,-4.325
210.9,0.0033,-4.345
211,0.00385,-4.365
211.1,0.00325,-4.39
211.2,0.00325,-4.41
211.301,0.0032,-4.43
211.4,0.0032,-4.455
211.5,0.0032,-4.475
211.601,0.0039,-4.495
211.701,0.00315,-4.515
211.8,0.00315,-4.54
211.901,0.00315,-4.56
212,0.00315,-4.585
212.101,0.0038,-4.605
212.201,0.0038,-4.63
212.3,0.0032,-4.65
212.401,0.00385,-4.675
212.501,0.0032,-4.695
212.6,0.0033,-4.72
212.701,0.0038,-4.745
212.801,0.00395,-4.77
212.9,0.00335,-4.79
213.001,0.0037,-4.815
213.1,0.0033,-4.84
213.2,0.00245,-4.865
213.3,0.00245,-4.89
213.4,0.00335,-4.91
213.5,0.00335,-4.94
213.6,0.0033,-4.96
213.7,0.00335,-4.985
213.8,0.00345,-5.01
213.901,0.00335,-5.04
214,0.00325,-5.07
214.101,0.00325,-5.095
214.2,0.0033,-5.125
214.301,0.0034,-5.155
214.4,0.0026,-5.185
214.5,0.00315,-5.215
214.6,0.0032,-5.25
214.7,0.00335,-5.275
214.8,0.00345,-5.305
214.901,0.0038,-5.34
215,0.00315,-5.365
215.101,0.00425,-5.395
215.201,0.0034,-5.425
215.301,0.0031,-5.46
215.4,0.0032,-5.49
215.501,0.0043,-5.535
215.6,0.0035,-5.56
215.701,0.00395,-5.6
215.8,0.00325,-5.63
215.9,0.0032,-5.67
216.001,0.00465,-5.71
216.101,0.00355,-5.74
216.2,0.0037,-5.775
216.301,0.0039,-5.82
216.4,0.0034,-5.85
216.501,0.00325,-5.89
216.601,0.00325,-5.925
216.7,0.0026,-5.96
216.8,0.00375,-6
216.901,0.0042,-6.05
217,0.0036,-6.08
217.1,0.0033,-6.12
217.2,0.0033,-6.16
217.301,0.00495,-6.21
217.4,0.00355,-6.245
217.5,0.0037,-6.29
217.6,0.00285,-6.33
217.7,0.0028,-6.375
217.8,0.0031,-6.42
217.9,0.00355,-6.465
218,0.00335,-6.505
218.1,0.00325,-6.545
218.2,0.0034,-6.59
218.301,0.0052,-6.645
218.401,0.00495,-6.695
218.501,0.00405,-6.735
218.6,0.00385,-6.79
218.7,0.0034,-6.835
218.801,0.00505,-6.895
218.901,0.00385,-6.935
219,0.00435,-6.98
219.1,0.0039,-7.025
219.2,0.0035,-7.075
219.3,0.00275,-7.12
219.4,0.0043,-7.175
219.5,0.0032,-7.22
219.601,0.00365,-7.275
219.7,0.0028,-7.325
219.8,0.0046,-7.38
219.9,0.0044,-7.43
220.001,0.0038,-7.48
220.1,0.0037,-7.53
220.2,0.0043,-7.58
220.301,0.00585,-7.635
220.401,0.0057,-7.69
220.501,0.0056,-7.735
220.6,0.00385,-7.775
220.7,0.0042,-7.83
220.8,0.0049,-7.885
220.9,0.00485,-7.935
221,0.0042,-7.99
221.1,0.00455,-8.04
221.201,0.00745,-8.095
221.3,0.0041,-8.135
221.4,0.00485,-8.19
221.5,0.00345,-8.235
221.6,0.0057,-8.285
221.7,0.0059,-8.33
221.801,0.0063,-8.38
221.9,0.00445,-8.42
222,0.00695,-8.475
222.1,0.00695,-8.52
222.201,0.0065,-8.56
222.301,0.00525,-8.6
222.4,0.0042,-8.64
222.501,0.00395,-8.67
222.601,0.00355,-8.685
222.7,0.00345,-8.705
222.8,0.00305,-8.725
222.9,0.00305,-8.735
223.001,0.0033,-8.74
223.1,0.00325,-8.75
223.2,0.0032,-8.76
223.301,0.0035,-8.77
223.4,0.0032,-8.775
223.5,0.0032,-8.78
223.6,0.0032,-8.78
223.7,0.0029,-8.785
223.801,0.0032,-8.79
223.9,0.00315,-8.795
224.001,0.00315,-8.8
224.1,0.0029,-8.805
224.2,0.0031,-8.805
224.301,0.0034,-8.805
224.401,0.0031,-8.81
224.5,0.00315,-8.815
224.601,0.00315,-8.82
224.7,0.00315,-8.825
224.8,0.00315,-8.825
224.9,0.00315,-8.825
225.001,0.0034,-8.825
225.1,0.00315,-8.83
225.201,0.0034,-8.83
225.301,0.0034,-8.835
225.4,0.0031,-8.835
225.501,0.0034,-8.835
225.6,0.00315,-8.835
225.7,0.00315,-8.835
225.8,0.00275,-8.84
225.9,0.0031,-8.84
226.001,0.0031,-8.84
226.1,0.00275,-8.84
226.201,0.0031,-8.84
226.3,0.0028,-8.84
226.4,0.00305,-8.84
226.499,0.0028,-8.845
226.601,0.0034,-8.845
226.7,0.00305,-8.84
226.8,0.00305,-8.84
226.901,0.0031,-8.84
227,0.00305,-8.84
227.101,0.00305,-8.845
227.2,0.00305,-8.845
227.3,0.0028,-8.845
227.4,0.00305,-8.845
227.5,0.00305,-8.84
227.6,0.00305,-8.84
227.7,0.00305,-8.84
227.801,0.00305,-8.84
227.9,0.003,-8.835
228,0.0031,-8.835
228.1,0.00305,-8.835
228.201,0.0032,-8.835
228.3,0.0031,-8.84
228.4,0.0031,-8.84
228.499,0.0028,-8.84
228.6,0.00285,-8.845
228.701,0.0031,-8.845
228.8,0.0028,-8.84
228.9,0.0031,-8.845
229,0.00305,-8.845
229.101,0.00315,-8.845
229.2,0.0031,-8.845
229.3,0.00275,-8.845
229.4,0.00305,-8.84
229.501,0.0031,-8.835
229.6,0.0031,-8.84
229.701,0.0031,-8.84
229.801,0.0031,-8.84
229.901,0.00305,-8.845
230.001,0.003,-8.84
230.101,0.003,-8.84
230.201,0.003,-8.84
230.3,0.003,-8.84
230.4,0.00295,-8.84
230.5,0.00295,-8.84
230.6,0.00295,-8.84
230.7,0.0027,-8.84
230.8,0.0029,-8.835
230.901,0.0032,-8.835
231,0.00295,-8.835
231.101,0.0029,-8.83
231.2,0.0029,-8.83
231.301,0.0029,-8.83
231.401,0.0029,-8.83
231.5,0.0029,-8.83
231.601,0.00285,-8.835
231.7,0.0029,-8.835
231.8,0.0029,-8.835
231.899,0.0027,-8.835
232,0.00285,-8.83
232.1,0.00285,-8.83
232.201,0.00295,-8.83
232.3,0.00285,-8.835
232.401,0.00285,-8.83
232.5,0.00285,-8.83
232.601,0.0028,-8.83
232.7,0.00285,-8.83
232.801,0.00285,-8.825
232.9,0.00275,-8.825
233,0.0028,-8.825
233.101,0.0028,-8.825
233.2,0.0028,-8.825
233.3,0.00275,-8.825
233.401,0.00275,-8.82
233.5,0.0028,-8.82
233.6,0.00275,-8.82
233.7,0.0027,-8.82
233.8,0.0027,-8.825
233.9,0.0027,-8.825
234.001,0.0027,-8.82
234.1,0.00275,-8.82
234.201,0.0027,-8.82
234.301,0.0027,-8.82
234.4,0.0027,-8.82
234.5,0.0027,-8.82
234.601,0.0027,-8.82
234.7,0.00265,-8.82
234.8,0.00265,-8.815
234.901,0.00265,-8.82
235,0.00265,-8.82
235.1,0.00265,-8.82
235.2,0.00265,-8.82
235.301,0.0027,-8.815
235.401,0.00265,-8.815
235.5,0.0026,-8.82
235.6,0.00265,-8.82
235.7,0.00265,-8.82
235.801,0.00265,-8.815
235.9,0.0026,-8.815
236,0.00255,-8.815
236.1,0.0026,-8.815
236.2,0.00255,-8.815
236.299,0.0025,-8.815
236.4,0.0025,-8.815
236.5,0.0026,-8.815
236.6,0.00255,-8.81
236.7,0.0026,-8.815
236.8,0.0026,-8.815
236.9,0.0026,-8.815
237,0.0026,-8.815
237.1,0.00245,-8.815
237.2,0.00255,-8.81
237.3,0.00255,-8.815
237.401,0.00255,-8.81
237.5,0.0025,-8.815
237.601,0.0025,-8.81
237.701,0.00255,-8.81
237.8,0.00255,-8.81
237.9,0.00255,-8.805
238,0.00255,-8.81
238.1,0.0027,-8.805
238.2,0.0025,-8.81
238.3,0.00255,-8.81
238.401,0.0025,-8.81
238.5,0.00235,-8.805
238.6,0.0023,-8.805
238.7,0.0025,-8.805
238.8,0.00245,-8.805
238.901,0.00245,-8.805
239,0.00245,-8.805
239.101,0.0025,-8.805
239.201,0.00245,-8.8
239.3,0.0023,-8.805
239.401,0.00245,-8.805
239.5,0.00245,-8.805
239.601,0.00245,-8.805
239.7,0.00245,-8.8
239.8,0.00245,-8.8
239.9,0.0024,-8.8
240,0.0024,-8.8
240.1,0.0024,-8.805
240.201,0.0024,-8.805
240.3,0.0024,-8.8
240.4,0.0024,-8.8
240.5,0.0024,-8.8
240.601,0.0024,-8.8
240.7,0.00245,-8.8
240.801,0.0024,-8.8
240.9,0.00245,-8.8
241,0.0022,-8.8
241.099,0.0022,-8.795
241.2,0.00215,-8.795
241.3,0.00215,-8.795
241.4,0.0024,-8.795
241.5,0.0024,-8.795
241.6,0.0024,-8.795
241.7,0.0024,-8.795
241.8,0.0024,-8.79
241.9,0.00215,-8.79
242,0.0024,-8.79
242.1,0.0024,-8.79
242.2,0.00235,-8.795
242.3,0.0024,-8.79
242.4,0.0024,-8.79
242.5,0.0024,-8.79
242.6,0.00235,-8.79
242.7,0.00235,-8.785
242.801,0.0023,-8.785
242.9,0.00235,-8.785
243.001,0.00235,-8.78
243.101,0.00235,-8.78
243.2,0.00235,-8.78
243.3,0.00235,-8.785
243.4,0.00235,-8.785
243.5,0.00235,-8.785
243.6,0.00235,-8.785
243.701,0.00225,-8.785
243.8,0.00235,-8.785
243.9,0.0024,-8.785
244,0.00235,-8.79
244.101,0.00235,-8.79
244.2,0.00235,-8.785
244.3,0.00235,-8.785
244.401,0.0022,-8.78
244.501,0.0024,-8.78
244.6,0.0023,-8.78
244.7,0.0023,-8.78
244.8,0.00225,-8.78
244.9,0.0023,-8.78
245,0.0023,-8.78
245.101,0.0022,-8.78
245.2,0.00225,-8.78
245.301,0.0022,-8.78
245.401,0.00225,-8.78
245.5,0.0022,-8.78
245.6,0.0022,-8.78
245.7,0.0022,-8.78
245.801,0.00225,-8.78
245.9,0.002,-8.78
246,0.0022,-8.78
246.101,0.0022,-8.78
246.2,0.00215,-8.78
246.3,0.0022,-8.775
246.4,0.0022,-8.775
246.5,0.0022,-8.775
246.6,0.0022,-8.775
246.701,0.00215,-8.775
246.801,0.00215,-8.775
246.9,0.00205,-8.78
247,0.00225,-8.775
247.101,0.00225,-8.775
247.2,0.002,-8.775
247.301,0.00215,-8.775
247.4,0.00215,-8.775
247.5,0.00215,-8.775
247.6,0.00215,-8.775
247.701,0.0021,-8.775
247.8,0.00215,-8.775
247.901,0.0021,-8.775
248,0.00215,-8.775
248.099,0.00195,-8.775
248.2,0.0021,-8.775
248.301,0.0021,-8.775
248.4,0.00215,-8.77
248.5,0.00215,-8.77
248.6,0.0021,-8.775
248.701,0.0021,-8.775
248.8,0.00195,-8.775
248.901,0.0021,-8.77
249.001,0.00215,-8.77
249.1,0.0021,-8.77
249.2,0.0021,-8.77
249.301,0.0021,-8.775
249.4,0.0021,-8.77
249.5,0.00215,-8.765
249.601,0.00215,-8.765
249.7,0.00205,-8.76
249.801,0.0021,-8.765
249.9,0.00205,-8.765
250,0.0021,-8.765
250.1,0.00205,-8.765
250.201,0.0021,-8.765
250.301,0.0021,-8.765
250.4,0.00205,-8.765
250.5,0.0021,-8.76
250.6,0.0021,-8.76
250.7,0.00205,-8.765
250.801,0.0021,-8.765
250.9,0.0019,-8.765
251.001,0.0021,-8.765
251.1,0.00215,-8.76
251.2,0.00215,-8.765
251.3,0.00215,-8.765
251.401,0.00215,-8.765
251.5,0.0021,-8.76
251.601,0.00205,-8.76
251.7,0.00215,-8.76
251.8,0.00215,-8.76
251.9,0.00215,-8.765
252,0.0021,-8.76
252.1,0.0021,-8.76
252.2,0.0021,-8.76
252.301,0.002,-8.76
252.401,0.0021,-8.76
252.5,0.0021,-8.76
252.6,0.0021,-8.76
252.7,0.0021,-8.76
252.8,0.0021,-8.76
252.9,0.0021,-8.76
253.001,0.00195,-8.76
253.1,0.0021,-8.76
253.201,0.0021,-8.76
253.3,0.0018,-8.76
253.4,0.0021,-8.76
253.5,0.0021,-8.76
253.6,0.00205,-8.76
253.701,0.00205,-8.76
253.801,0.00205,-8.76
253.901,0.00205,-8.76
254,0.002,-8.76
254.101,0.00205,-8.76
254.201,0.002,-8.755
254.3,0.00205,-8.755
254.4,0.002,-8.755
254.501,0.002,-8.755
254.6,0.002,-8.755
254.7,0.00195,-8.76
254.8,0.002,-8.76
254.9,0.002,-8.76
255,0.00195,-8.755
255.1,0.00175,-8.76
255.2,0.00195,-8.755
255.301,0.00195,-8.76
255.4,0.002,-8.755
255.501,0.002,-8.755
255.601,0.00195,-8.755
255.701,0.0018,-8.755
255.8,0.002,-8.755
255.9,0.00195,-8.755
256.001,0.00195,-8.755
256.1,0.00195,-8.755
256.2,0.00195,-8.75
256.301,0.0019,-8.755
256.401,0.0019,-8.75
256.5,0.0019,-8.755
256.6,0.0019,-8.755
256.7,0.00185,-8.755
256.801,0.00195,-8.755
256.9,0.0019,-8.755
257,0.00185,-8.75
257.101,0.0019,-8.75
257.2,0.00185,-8.755
257.3,0.00185,-8.75
257.4,0.00185,-8.75
257.5,0.00175,-8.75
257.6,0.00175,-8.75
257.7,0.0018,-8.745
257.8,0.0018,-8.745
257.9,0.0018,-8.75
258.001,0.00175,-8.75
258.1,0.00175,-8.75
258.2,0.0017,-8.75
258.3,0.00175,-8.745
258.4,0.0017,-8.745
258.5,0.00165,-8.745
258.601,0.00165,-8.75
258.7,0.00165,-8.75
258.801,0.00165,-8.75
258.901,0.00155,-8.75
259,0.0016,-8.75
259.1,0.0014,-8.745
259.201,0.0015,-8.745
259.301,0.0015,-8.75
259.401,0.00145,-8.75
259.5,0.0014,-8.75
259.6,0.0014,-8.745
259.7,0.0014,-8.745
259.8,0.00135,-8.75
259.901,0.0013,-8.75
260,0.00135,-8.75
260.101,0.0013,-8.75
260.2,0.0013,-8.745
260.3,0.0013,-8.745
260.401,0.00125,-8.74
260.501,0.00125,-8.745
260.6,0.0012,-8.745
260.701,0.00125,-8.745
260.8,0.00125,-8.74
260.9,0.0012,-8.74
261,0.0012,-8.74
261.1,0.00115,-8.74
261.201,0.00115,-8.735
261.301,0.00115,-8.735
261.401,0.0011,-8.735
261.5,0.0011,-8.735
261.6,0.0011,-8.735
261.701,0.0011,-8.73
261.801,0.00105,-8.735
261.9,0.001,-8.735
262.001,0.00105,-8.735
262.1,0.00105,-8.735
262.2,0.00095,-8.735
262.301,0.001,-8.735
262.401,0.0009,-8.735
262.5,0.0009,-8.735
262.602,0.00095,-8.735
262.701,0.0009,-8.74
262.8,0.0009,-8.735
262.9,0.00085,-8.735
263,0.00065,-8.735
263.1,0.00075,-8.74
263.2,0.00055,-8.74
263.3,0.00055,-8.74
263.4,0.0006,-8.735
263.501,0.00055,-8.735
263.6,0.00045,-8.73
263.7,0.00055,-8.73
263.801,0.0005,-8.73
263.9,0.00015,-8.73
264.001,0.00015,-8.73
264.1,0.0001,-8.73
264.201,0.00025,-8.73
264.3,0,-8.73
264.402,5E-05,-8.725
264.501,0,-8.725
264.6,-0.0003,-8.73
264.7,-0.0003,-8.73
264.8,-0.0004,-8.73
264.901,-0.0002,-8.725
265,-0.0006,-8.725
265.101,-0.00045,-8.725
265.2,-0.0008,-8.73
265.301,-0.0009,-8.73
265.4,-0.00105,-8.73
265.5,-0.0011,-8.73
265.6,-0.00125,-8.73
265.701,-0.00115,-8.73
265.8,-0.00165,-8.73
265.9,-0.00155,-8.73
266,-0.00165,-8.73
266.101,-0.0015,-8.725
266.2,-0.0017,-8.725
266.301,-0.0014,-8.725
266.401,-0.00115,-8.725
266.501,-0.00085,-8.73
266.6,-0.0007,-8.73
266.701,-0.0004,-8.73
266.8,0,-8.725
266.899,0.0002,-8.725
267,0.00065,-8.725
267.1,0.00135,-8.725
267.201,0.0021,-8.725
267.301,0.0025,-8.725
267.401,0.00255,-8.725
267.5,0.0026,-8.725
267.6,0.00255,-8.72
267.7,0.0025,-8.72
267.799,0.0023,-8.72
267.9,0.00235,-8.72
268,0.00265,-8.72
268.1,0.00255,-8.72
268.199,0.0025,-8.715
268.3,0.00275,-8.715
268.401,0.0029,-8.71
268.5,0.0031,-8.705
268.601,0.00355,-8.705
268.7,0.0043,-8.7
268.8,0.0074,-7.54
268.9,0.0105,-3.585
269,0.01735,-1.065
269.1,0.03075,
269.199,0.03595,
269.3,0.0448,
269.399,0.0491,-0.04065
269.5,0.0572,-0.0447
269.601,0.06165,-0.0663
269.701,0.06585,-0.0654
269.8,0.07205,
269.899,0.07395,-0.0604
270,0.08055,-0.05355
270.1,0.08365,-0.0324
270.2,0.0874,-0.03055
270.301,0.09025,-0.0159
270.4,0.0938,-0.01405
270.501,0.097,-0.02175
270.6,,-0.0119
270.701,0.10125,-0.03005
270.801,0.10335,-0.01465
270.9,0.10605,-0.01335
271.001,0.11145,-0.015
271.1,0.12735,-0.01925
271.201,0.1782,-0.0324
271.301,0.19605,-0.046
271.4,0.1971,-0.01315
271.5,0.19755,-0.01815
271.6,0.19695,-0.0131
271.7,0.1995,-0.0564
271.801,0.1938,-0.03355
271.9,0.19935,-0.0143
272,0.19815,0.00495
272.1,0.19965,-0.0145
272.2,0.20025,-0.0141
272.3,0.20055,-0.0145
272.4,0.20025,-0.04325
272.5,0.2016,-0.0124
272.601,0.20235,-0.01835
272.7,0.20235,-0.0219
272.8,0.2019,-0.0189
272.901,0.19875,-0.04095
273,0.20025,-0.0061
273.1,0.2013,-0.0235
273.201,0.20175,-0.02435
273.3,0.2013,-0.02185
273.4,0.20115,-0.0246
273.501,0.1989,-0.0405
273.6,0.20085,-0.0255
273.7,0.2013,-0.0227
273.8,0.20145,-0.02515
273.9,0.19935,-0.0398
274,0.2013,-0.02805
274.099,0.1992,-0.01025
274.201,0.2013,-0.02445
274.3,0.201,-0.0273
274.401,0.1992,-0.0401
274.5,0.20055,-0.02755
274.6,0.2004,-0.02885
274.7,0.19995,-0.02875
274.801,0.19995,-0.0287
274.9,0.1992,-0.01305
275,0.1995,-0.0296
275.1,0.19935,-0.0316
275.201,0.1986,-0.04255
275.3,0.19875,-0.0301
275.4,0.19845,-0.0302
275.5,0.1986,-0.03025
275.6,0.1986,-0.0308
275.701,0.1989,-0.04445
275.8,0.19815,-0.0327
275.901,0.1989,-0.0437
276,0.1983,-0.034
276.1,0.1983,-0.03345
276.201,0.1989,-0.04535
276.299,0.1989,-0.0196
276.4,0.19815,-0.03475
276.5,0.198,-0.03525
276.6,0.1977,-0.0347
276.701,0.1983,-0.04485
276.801,0.1977,-0.03595
276.899,0.19905,-0.02225
277,0.1977,-0.03575
277.1,0.19785,-0.03575
277.2,0.1977,-0.037
277.299,0.1992,-0.0241
277.399,0.19905,-0.02435
277.5,0.1989,-0.02575
277.6,0.19905,-0.02575
277.7,0.19785,-0.03715
